参数1_文本,书名,章节名称
这要是换了别人，被自家宗主这么说，只怕就难免多想，但白池就只是翻了个白眼，他哪里不知道这只是自己这位宗主师兄觉得太麻烦，在丢担子而已。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
白池想了想，说道：“今年还是照例还要向州府那边送一张吗？”,人间有剑,第四十六章 一只蝉就是一个夏天吗？
对于朝廷的态度，每座宗门都不一样，但重云山至少表面上，还是和朝廷保持着良好的关系。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
不过这几年，山中渐渐已经出现了一些别的声音。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
“不变。”,人间有剑,第四十六章 一只蝉就是一个夏天吗？
重云宗主挥挥手，似乎有些累了。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
白池看懂了自家宗主的意思，行礼之后转身便走了。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
留下重云宗主一个人在这里看着云海。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
片刻后，他拿出一张纸。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
看着手里的那张纸，重云宗主有些不满。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
那是律房那边才传来的，是关于郭新和周迟他们的事情。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
这几人虽说境界低微，只是普通的内门弟子，但因为最后许槐的那几句话，事情就变了，从寻常的下山做事，变成了同门相残。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
事情一大，自然就要报到他这位宗主这里。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
他自然不会亲自去过问，但一切的进度，他这位宗主，都要知道。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
他想了很多，思绪有些乱。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
最后他的声音，出现在了云海里。,人间有剑,第四十六章 一只蝉就是一个夏天吗？
“西颢啊西颢，非要如此吗？”,人间有剑,第四十六章 一只蝉就是一个夏天吗？
“西颢啊西颢，非要如此吗？”,人间有剑,第四十七章 蝉鸣不绝
重云山的蝉鸣声越来越响亮，青溪峰的草木是诸峰之最，因此夏蝉自然更多。,人间有剑,第四十七章 蝉鸣不绝
一脸疲态的孟寅从修行的洞府里走了出来，看着周遭的树木，听着恼人的蝉鸣，咬牙切齿，“迟早给你们都吃了！”,人间有剑,第四十七章 蝉鸣不绝
说完这句话后，这位被青溪峰寄予厚望的家伙，左右四顾，发现四下无人，弓着腰就想要离开这里，闭关修行许久，他早就有些烦了，这会儿只想着要去玄意峰找周迟那家伙待会儿。,人间有剑,第四十七章 蝉鸣不绝
“孟师弟，要去哪儿？”,人间有剑,第四十七章 蝉鸣不绝
只是刚迈出一步的孟寅，紧接着就听见了一道清冷嗓音，顾鸢站在不远处，正眯眼看着这边的孟寅。,人间有剑,第四十七章 蝉鸣不绝
孟寅不得不停下脚步，挠头笑道：“顾师姐，我说怎么今日的天气这般好，原来是顾师姐在呢。”,人间有剑,第四十七章 蝉鸣不绝
顾鸢皮笑肉不笑，“孟师弟，虽然你说话还算中听，不过你要是告诉我，你要出峰去转转，我还是会打断你的腿的。”,人间有剑,第四十七章 蝉鸣不绝
孟寅脸色瞬间变得有些苍白，入山一年多以来，要说他最怕的是谁，那绝不是自己那位峰主师父，而是这位顾师姐，他也不明白，为何脾气那么好的师父，会有这么个脾气糟糕的弟子。,人间有剑,第四十七章 蝉鸣不绝
脾气糟糕也就罢了，关键这位师姐境界还奇高，天门巅峰，真要打人的时候，孟寅也跑不了。,人间有剑,第四十七章 蝉鸣不绝
之前他有好几次想要偷偷溜出青溪峰，结果都是被这位师姐发现，然后就是毫不客气的一顿暴揍。,人间有剑,第四十七章 蝉鸣不绝
第一次被打之后，孟寅便想着要去找自己师父告状，只是当他说完事情，自家师父也就是看着他笑了笑，等到他从师父住所出来，就又挨了一顿打。,人间有剑,第四十七章 蝉鸣不绝
当时，顾鸢还在自家师父洞府外放下狠话，说他孟寅要真不满她这个师姐，没关系，手底下见真章，要是有一天境界能强过她，那就打她一顿就是。,人间有剑,第四十七章 蝉鸣不绝
对此孟寅只是默默趁着顾鸢放完狠话之后转身离去的当口，朝着她竖了个中指，结果没想到顾鸢骤然转身，看到了这一幕，毫无意外，孟寅又挨了一顿打。,人间有剑,第四十七章 蝉鸣不绝
最后孟寅只能一瘸一拐返回洞府修行。,人间有剑,第四十七章 蝉鸣不绝
事后他才从其余师姐口中得知，自己这位师姐，在所有内门弟子里，都是脾气最暴躁的，这件事诸峰弟子都知道，谁都不敢轻易招惹，更何况，这位师姐，在上次的内门大会上，排名第五，也就是说，在整个重云山的内门弟子里，能够不怕这位师姐的，只有四个人。,人间有剑,第四十七章 蝉鸣不绝
这里面当然没有孟寅，所以孟寅这些日子坚守一个原则，那就是看到顾鸢，能躲就躲了。,人间有剑,第四十七章 蝉鸣不绝
此刻再次被顾鸢抓到，孟寅自然不会承认自己想要离开青溪峰的想法，只是干笑一声，“顾师姐，我是被这些蝉吵得无法静心修行，这才出来透口气。”,人间有剑,第四十七章 蝉鸣不绝
“我辈修士，难不成没有这点静心本事？这些蝉鸣也能吵得你无法修行？要真是这样，你以后能有什么大成就？”,人间有剑,第四十七章 蝉鸣不绝
顾鸢盯着孟寅，“还有不足一月，便是内门大会了，你还不刻苦修行，到时候要到内门大会上丢脸？丢自己的脸也就罢了，难不成还想到时候丢我们青溪峰的脸。”,人间有剑,第四十七章 蝉鸣不绝
说起这个孟寅便瞬间挺直腰杆，说道：“顾师姐，你看！”,人间有剑,第四十七章 蝉鸣不绝
一道气息，从孟寅身体里弥漫出来，分明已经是灵台圆满。,人间有剑,第四十七章 蝉鸣不绝
顾鸢眼中闪过一抹异色，孟寅的天赋上佳她是知晓的，但没想到，他的天赋竟然比自己想象的还要好。,人间有剑,第四十七章 蝉鸣不绝
也或许不是天赋的事……总之，孟寅的修行速度，超乎她的意料。,人间有剑,第四十七章 蝉鸣不绝
一年多，便从初境到了灵台圆满，在整个重云山数百年的历史上，也算是罕见。,人间有剑,第四十七章 蝉鸣不绝
一想到这样的天才，当初是被她带入青溪峰的，顾鸢便不免有些得意。,人间有剑,第四十七章 蝉鸣不绝
不过想是这般想，但顾鸢一开口，还是冷淡道：“有什么好炫耀的？即便境界这般，也不见得真能在灵台境夺魁。”,人间有剑,第四十七章 蝉鸣不绝
“境界提升这般快，有没有打牢根基，其中可有缺陷之处，修行哪里这般简单，这些细微之处你若是不细细查漏补缺，等到与人交手之时，出了问题，再后悔是不是为时已晚了？要不是看你境界尚可，我都想亲自再给你松松筋骨。”,人间有剑,第四十七章 蝉鸣不绝
顾鸢冷冷开口，听得孟寅一阵头大，他本意是展露境界好让顾鸢同意他离开峰间去外面透透气，但看如今自己这个师姐的架势，别说让自己离开青溪峰，这没马上打自己一顿，都算是手下留情了。,人间有剑,第四十七章 蝉鸣不绝
眼见没办法离开青溪峰，孟寅退而求其次，询问道：“顾师姐，周迟现在境界如何了，能不能参加内门大会？”,人间有剑,第四十七章 蝉鸣不绝
听着这话，顾鸢的眼眸里多出了一抹情绪，之前何丰他们回山，事情已经传出来了，对于玄意峰的周迟没了踪影，她跟山中许多修士想的差不多，那就是周迟在山下，是不幸死在那妖魔手里了。,人间有剑,第四十七章 蝉鸣不绝
于是她马上便去了一趟玄意峰，想要安慰柳胤，结果得知柳胤也在闭关的事情，也没见到柳胤。,人间有剑,第四十七章 蝉鸣不绝
如今孟寅问起，她犹豫片刻，轻声道：“最近我也不曾离开，外面的事情也知道都得不多。”,人间有剑,第四十七章 蝉鸣不绝
孟寅有些狐疑地看向眼前的这位师姐，虽说觉得有些奇怪，也没多想，他随即看着顾鸢，请求道：“顾师姐，若是知晓山中哪些人在欺负周迟那家伙，还请师姐帮忙出个头，要是实在不方便，那就等师弟我出关之后再说。”,人间有剑,第四十七章 蝉鸣不绝
顾鸢看向自己这个小师弟，好奇问道：“孟师弟，你跟周师弟上山之前便认识？”,人间有剑,第四十七章 蝉鸣不绝
孟寅摇头。,人间有剑,第四十七章 蝉鸣不绝
“那为何这般护着他？”,人间有剑,第四十七章 蝉鸣不绝
顾鸢声音有些轻。,人间有剑,第四十七章 蝉鸣不绝
孟寅挑着眉，得意笑道：“顾师姐，你这就不知道了，我们可是很好的朋友，当然要相互照顾！”,人间有剑,第四十七章 蝉鸣不绝
顾鸢没说话，只是在心里默默叹气，想着要是等着自己这个师弟知道事情之后，不知道一颗道心到底要经受怎样的考验。,人间有剑,第四十七章 蝉鸣不绝
与此同时，顾鸢想起了柳胤，说起来，她们当初也是同时上山的。,人间有剑,第四十七章 蝉鸣不绝
虽说两人现在的关系还不错，但比起来孟寅和周迟，还是比不上。,人间有剑,第四十七章 蝉鸣不绝
顾鸢的心神被一阵蝉鸣打断，她仰起头，想起孟寅之前所说，微微动念，周遭树上无数夏蝉簌簌而落。,人间有剑,第四十七章 蝉鸣不绝
之后的日子里，整座青溪峰都没有注意到，一座青溪峰其余地方蝉鸣不绝，唯独孟寅的修行洞府外，没有再生出一声蝉鸣。,人间有剑,第四十七章 蝉鸣不绝
……,人间有剑,第四十七章 蝉鸣不绝
玄意峰的蝉鸣声也很大，被吵得没办法的打盹的裴伯，去用竹竿搅了些蛛网，不一会儿，便弄了一兜子的夏蝉。,人间有剑,第四十七章 蝉鸣不绝
夏蝉在寻常百姓口中，又称知了，百姓们有一道名菜便是炸知了，不过那炸的只是夏蝉的若虫，而不是如今这些成虫。,人间有剑,第四十七章 蝉鸣不绝
不过裴伯并不在意，弄了一兜子夏蝉，他便架着锅开始烧油，之后便饶有兴致地一个又一个将夏蝉丢入油锅，听着那滋啦的响声，裴伯很有些心满意足。,人间有剑,第四十七章 蝉鸣不绝
只是还不等他把夏蝉捞出来品尝味道，身前便来了个人。,人间有剑,第四十七章 蝉鸣不绝
是朝云峰的陈平。,人间有剑,第四十七章 蝉鸣不绝
他看着眼前这个没有任何修行气息的小老头，笑道：“裴老哥好兴致。”,人间有剑,第四十七章 蝉鸣不绝
裴伯在一座重云山，也算是交友广泛，诸峰都有朋友，眼前这位，自然也是。,人间有剑,第四十七章 蝉鸣不绝
裴伯抬头看了一眼陈平，笑呵呵招呼道：“来，尝尝味道？这玩意干吃倒是一般，要是有口酒，那才是人间美味。”,人间有剑,第四十七章 蝉鸣不绝
陈平苦笑一声，“倒也没有老哥这般清闲，内门大会在即，忙得不行，等有空再和老哥小酌。”,人间有剑,第四十七章 蝉鸣不绝
裴伯点点头，倒也不勉强，毕竟这山上倒也不是所有人都和他这般清闲无事的。,人间有剑,第四十七章 蝉鸣不绝
陈平也不兜圈子，直白道：“周迟的事情，裴老哥想来也听说了，我这次来，是想向玄意峰确认一番，这次内门大会，周迟若是不能参加，柳胤是否要参加？”,人间有剑,第四十七章 蝉鸣不绝
第一次上报名单，玄意峰这边，只是报了周迟一人，因为那个时候柳胤已经受伤，只是如今情况已经变了，周迟没了踪迹，柳胤要是不参加，玄意峰这大概此后三年的修行配额，便真的没了。,人间有剑,第四十七章 蝉鸣不绝
裴伯翻了个白眼，“柳丫头那伤，你们又不是不知道，真要参加，出了什么事情，这辈子就算是毁了，逼着那丫头做什么？”,人间有剑,第四十七章 蝉鸣不绝
陈平一脸无奈，山中倒是没人逼着柳胤参加，只是他想着若是内门大会上玄意峰无人参加，今后玄意峰的处境，这才特意来问问玄意峰的态度。,人间有剑,第四十七章 蝉鸣不绝
“那丫头在闭关养伤，也见不了人，御雪那丫头，更是见不着，这样，我来做次主，就还是跟之前一样，就让那小子一个人参加。”,人间有剑,第四十七章 蝉鸣不绝
裴伯看着陈平，笑道：“我知道山中最近在传什么，那小子是不是死了，不也没个定论不是吗？”,人间有剑,第四十七章 蝉鸣不绝
陈平没有马上接话，只是想了想之后，也点了点头，要是真让柳胤强行参加，恐怕还是得不偿失。,人间有剑,第四十七章 蝉鸣不绝
“希望周迟能活着吧。”,人间有剑,第四十七章 蝉鸣不绝
陈平想起那个少年，也有些担忧地摇了摇头。,人间有剑,第四十七章 蝉鸣不绝
眼看着沉寂多年的玄意峰好不容易有了些生机，可在这个节骨眼上，偏偏那个给玄意峰带来生机的少年又出了问题。,人间有剑,第四十七章 蝉鸣不绝
这玄意峰，真是命途多舛。,人间有剑,第四十七章 蝉鸣不绝
想着这事，陈平有些失神的离开了玄意峰。,人间有剑,第四十七章 蝉鸣不绝
裴伯则是不知道什么时候，拿出了烟枪，点燃之后抽了一口，吐出一圈白色的烟雾。,人间有剑,第四十七章 蝉鸣不绝
那些烟雾在他眼前弥漫开来。,人间有剑,第四十七章 蝉鸣不绝
云遮雾绕。,人间有剑,第四十七章 蝉鸣不绝
他挥了挥手，驱散这些烟雾。,人间有剑,第四十七章 蝉鸣不绝
然后低头看了看那油锅里已经焦黑的夏蝉。,人间有剑,第四十七章 蝉鸣不绝
头顶的树上，不知道什么时候，就已经又飞来些夏蝉，开始吱吱地鸣叫起来。,人间有剑,第四十七章 蝉鸣不绝
头顶的树上，不知道什么时候，就已经又飞来些夏蝉，开始吱吱地鸣叫起来。,人间有剑,第四十八章 暗流涌动
重云山的请帖送到了东洲各大宗门，各宗倒也不觉得奇怪，三年一次的重云山内门大会，这么多年从未变过，至于重云山的意图，也从来没有变过。,人间有剑,第四十八章 暗流涌动
诸多宗门选好出席的弟子，有些距离不近的宗门已经起程，这次前往重云山，也正是带弟子下山历练的机会。,人间有剑,第四十八章 暗流涌动
最后一封请帖，送到了庆州府衙。,人间有剑,第四十八章 暗流涌动
庆州府主元载是个身材清瘦的中年男人，为官多年，深谙官场之道，笑着送走重云山的信使之后，这才转身返回府衙，走进一座偏堂，这里有个紫衣年轻男子，高坐在上。,人间有剑,第四十八章 暗流涌动
“殿下，是重云山信使，邀请州府去参加内门大会。”,人间有剑,第四十八章 暗流涌动
坐在上方的紫衣年轻男子有些疲态，正是大汤那位太子殿下李昭。,人间有剑,第四十八章 暗流涌动
他奉命前去甘露府镇压叛乱，血战一场，倒也不辱使命，将甘露府那边处理妥当之后，正好乘坐云海渡船返回庆州府，问询一些军需之事，便正好碰到了重云山信使前来。,人间有剑,第四十八章 暗流涌动
不过他并未露面。,人间有剑,第四十八章 暗流涌动
听着元载的话，又想着那日在荒山遇到的那个少年剑修，这位大汤太子忽然来了兴致，笑道：“元大人，不如本宫代你走一趟重云山如何？”,人间有剑,第四十八章 暗流涌动
元载先是一怔，随即脸色微变，苦笑道：“殿下这身份，只怕去一趟重云山，会让人多想。”,人间有剑,第四十八章 暗流涌动
东洲谁都知道，大汤太子在朝野举足若轻，要是这位太子殿下去一趟重云山，皇帝陛下会怎么想，重云山又会怎么想？,人间有剑,第四十八章 暗流涌动
李昭自然能想得明白这些，不过他只是笑道：“倒也没有这么麻烦，本宫不表露身份便是，就当是个州府里的长史如何？”,人间有剑,第四十八章 暗流涌动
“这……”,人间有剑,第四十八章 暗流涌动
元载虽说仍旧觉得有些不好，但想了想之后，还是妥协了，他说道：“重云山乃是庆州府第一宗门，殿下以长史身份前往，未免让重云山觉得朝廷轻视，因此臣还是要陪着殿下一道前去才是。”,人间有剑,第四十八章 暗流涌动
李昭拍了拍脑门，笑道：“元大人思虑周到，理应如此。”,人间有剑,第四十八章 暗流涌动
只是即便已经应下此事，元载看着眼前的这位太子殿下，神情也有些复杂。,人间有剑,第四十八章 暗流涌动
……,人间有剑,第四十八章 暗流涌动
宝州府，位于东洲东北，在东洲的九座州府里，此地以胜产诸多修行所需的珍惜宝物而得名。,人间有剑,第四十八章 暗流涌动
若是有人俯瞰一座宝州府，自然就会看到在其最中央，有一座仙山，常年泛起五彩霞光，有仙云浮于其间，仙山矗立于群山之间，一览众山小。,人间有剑,第四十八章 暗流涌动
这便是宝州府的第一高山，万宝山。,人间有剑,第四十八章 暗流涌动
宝祠宗，便位于此地。,人间有剑,第四十八章 暗流涌动
这座东洲的一流宗门，已经建立数百年，底蕴深厚，尤其是对于一座州府的掌控，更是其它宗门无法比拟的。,人间有剑,第四十八章 暗流涌动
至于为何如此，大概是因为宝祠宗有着整个东洲宗门里最为严苛的山规，山中刑堂律房丹房商会等机构一应俱全，而且一切都根据山规所在运转，任何人违背山规，都绝不留情。,人间有剑,第四十八章 暗流涌动
“派往庆州府的那批人，都死了。”,人间有剑,第四十八章 暗流涌动
宝祠宗的暗司位于后山深处的一座寻常石洞里，平日这里寻常弟子不得入内，顾名思义，暗司的职司便是替宝祠宗做一些见不得人的勾当。,人间有剑,第四十八章 暗流涌动
“紫气镇外的荒山，那头黑熊妖死于剑修之手，时默的尸首没找到。”,人间有剑,第四十八章 暗流涌动
“重云山的修士曾出现在紫气镇，有一个剑修，但不过是灵台境，是重云山玄意峰新收的内门弟子，不可能有这个能力。”,人间有剑,第四十八章 暗流涌动
“不过重云山一共有六人去了紫气镇，最后返回重云山的，只有两人。”,人间有剑,第四十八章 暗流涌动
“太子李昭出现过紫气镇，而后好像也上过那座荒山，不过应该是事后。”,人间有剑,第四十八章 暗流涌动
“竿水镇陈玉一行人，死了，尸首也都没有找到。”,人间有剑,第四十八章 暗流涌动
“派人去竿水镇问过，没有人看见过那些人如何死的，现场也没有找到什么有用的线索，但不排除那些凡人被人用秘法抹去过记忆。”,人间有剑,第四十八章 暗流涌动
石洞深处的一间人为开辟出来的石室里，有一颗明珠被镶嵌在屋顶，散发着柔亮的光芒，让这里明亮如白昼。,人间有剑,第四十八章 暗流涌动
一个中年男人，躬身在这里念着手中的一份档案。,人间有剑,第四十八章 暗流涌动
那是暗司调查竿水镇那些宝祠宗修士之后送回来的。,人间有剑,第四十八章 暗流涌动
坐在石桌后面的徐野身后有一排架子，架子上放着许多不同的档案，他伸手接过来那中年男人递过来的档案，看了几眼，这位暗司的副司主眯起眼，“重云山的剑修？那跟废物有什么区别？”,人间有剑,第四十八章 暗流涌动
这些年，宝祠宗的暗司调查过整座东洲的所有宗门，自然知道重云山的剑修是什么成色。,人间有剑,第四十八章 暗流涌动
“这帮家伙去庆州府做事，我便没想过他们能回来，这东洲多得是那些自诩正道的家伙了，两个玉府境，一堆灵台境，碰到他们，自然说杀便杀了。”,人间有剑,第四十八章 暗流涌动
”李昭这个人，素有些名声，遇到这样的事情怎么会放过，只是可惜去迟了些。“,人间有剑,第四十八章 暗流涌动
徐野脸色不善，“只是我本来是想看看重云山的态度，可最后重云山还没做些什么，便被这帮人抢先了，真是让人恶心。”,人间有剑,第四十八章 暗流涌动
“可若是那修士路过出手，为何要销毁所有线索？”中年男人皱起眉头，有些不解。,人间有剑,第四十八章 暗流涌动
“兴许是时默这个蠢货嘴不够严，透出了咱们的身份，不过那人也应该忌惮我们，所以杀人之后，毁尸灭迹，我们找不到他，他也不会找我们，难道我们还能主动去说我们的人为何被杀，注定是一笔糊涂账罢了。”,人间有剑,第四十八章 暗流涌动
徐野伸出有些粗壮的手指不断敲击着桌面，他的脸上，看不出什么表情。,人间有剑,第四十八章 暗流涌动
“只是那重云山的三人为何不知所踪？”,人间有剑,第四十八章 暗流涌动
中年男人问出了另外的问题。,人间有剑,第四十八章 暗流涌动
徐野看了他一眼，“兴许那黑熊妖被那三人联手所杀，兴许有重云山的修士借着黑熊妖残害同门，兴许杀了时默他们的就是重云山的大修士，不过不想和我们撕破脸皮，这么多可能，你觉得是哪个？”,人间有剑,第四十八章 暗流涌动
中年男人无言以对，在知道真相之前，他的任何推论，若是之后出了问题，都很有可能被秋后算账。,人间有剑,第四十八章 暗流涌动
“不管如何，庆州府那边暂时先不要动了，宗门如今的重点在泗水府那边，一口吃不成个胖子，我们先把泗水府的事情搞定再说。”,人间有剑,第四十八章 暗流涌动
“两年后的东洲大比，宗内极为重视，那黄花观的白溪才是最棘手的。”,人间有剑,第四十八章 暗流涌动
“但这件事，一定要查清楚。”,人间有剑,第四十八章 暗流涌动
徐野揉了揉眉毛，有些疲倦，“一提起剑修，总是容易想起祁山那帮家伙，哈哈哈……也不知道他们在下面过得怎么样啊。”,人间有剑,第四十八章 暗流涌动
徐野揉了揉眉毛，有些疲倦，“一提起剑修，总是容易想起祁山那帮家伙，哈哈哈……也不知道他们在下面过得怎么样啊。”,人间有剑,第四十九章 已是小暑时
重云山越来越忙碌，内门弟子们不断在群峰奔走，一些执事也不断下山回山。,人间有剑,第四十九章 已是小暑时
平日里见不到的长老执事，如今也在各自峰内出现，或是为参加内门大会的峰内弟子们传道，做最后的冲刺，或是为他们讲解内门大会的流程，总之，一眼看去，人都要比寻常多出不少。,人间有剑,第四十九章 已是小暑时
整座重云山，看着都活过来了。,人间有剑,第四十九章 已是小暑时
这样的景象，三年出现一次，虽说不算罕见，但诸峰弟子还是很期待，毕竟每一次的内门大会，都意味着称呼会有些改变，从前的师兄，或许现在会变成师弟，曾经的师弟，现在或许就会变成师兄。,人间有剑,第四十九章 已是小暑时
这给了弟子们很多动力。,人间有剑,第四十九章 已是小暑时
当然，在内门的位次改变，并不是最重要的事情，真正重要的事情，还是境界的变化。,人间有剑,第四十九章 已是小暑时
同门的境界进展速度，很多时候，就能判断出这位同门的前景如何。,人间有剑,第四十九章 已是小暑时
“仙师，这山上泛起这么多的彩霞，是为了迎接我们上山吗？”,人间有剑,第四十九章 已是小暑时
前山的山门前，今年夏天招收的新弟子们看着眼前天空里泛起的彩霞和流光，心驰神往，忍不住开口询问。,人间有剑,第四十九章 已是小暑时
没有说话的那些少年少女们，也有些向往地看向天空。,人间有剑,第四十九章 已是小暑时
拜入重云山，成为区别于凡人的修士，对他们来说，一直以来都是最大的心愿，以及改变人生的最好方式。,人间有剑,第四十九章 已是小暑时
负责这次弟子初考的朝云峰弟子看了一眼山中，然后又看了看这些一脸向往的小家伙，摇头微笑道：“当然……不是。”,人间有剑,第四十九章 已是小暑时
“还有半月，便是宗门内三年一次的内门大会了，那是年轻弟子们的盛事，这些彩霞是为了迎接各大宗门前来观礼的道友准备的。”,人间有剑,第四十九章 已是小暑时
“那仙师，到时候我们要是在山上，能不能看看？”,人间有剑,第四十九章 已是小暑时
有少年开口，对于那内门大会，也是十分好奇。,人间有剑,第四十九章 已是小暑时
“当然不行，那是内门的盛事，你们即便能上山，也不过外门弟子，等你们何时进入内门，进入四峰，再说观看或是参加的事情，只是你们确实也有些可惜，错过了今年，便要再等三年了。”,人间有剑,第四十九章 已是小暑时
那位朝云峰弟子挥了挥手，笑道：“好了，上山吧，诸峰的师兄师姐们在山顶等你们，祝你们都能走到山顶。”,人间有剑,第四十九章 已是小暑时
……,人间有剑,第四十九章 已是小暑时
重云山外的天空里，一片彩霞飘落到山门前，一众二十余人出现在这里，除去一对中年男女之外，其余都是年轻弟子，男女都有，其中有个红衣少女很是惹眼，她用一根红色丝线，扎了一头马尾，腰间有一柄秀气的飞剑。,人间有剑,第四十九章 已是小暑时
落地之后，她睁着一双水灵灵的眸子，好奇地打量着这座庆州府最大的修行宗门。,人间有剑,第四十九章 已是小暑时
“程道友，月道友，数年不见，恩爱与否？”,人间有剑,第四十九章 已是小暑时
山门处，一位朝云峰长老哈哈大笑，看向眼前的这对道侣。,人间有剑,第四十九章 已是小暑时
这是南山宗的修士，为首两人，正好是一对道侣，男人名为程山，女修士名为月白镜。,人间有剑,第四十九章 已是小暑时
南山宗和重云山关系极好，他们自然也是第一个到来的宗门，而程山和月白镜，更是和朝云峰关系不错。,人间有剑,第四十九章 已是小暑时
“甘道友，怎么一开口就问这等废话？这庆州府谁不知道我程山最是痴情？”,人间有剑,第四十九章 已是小暑时
程山也是哈哈一笑，不过甘皂很快便眼尖的注意到程山脖颈处的淤青，忍不住低声笑道：“程道友，是痴情还是不得不痴情？”,人间有剑,第四十九章 已是小暑时
作为好友，他自然知晓，月白镜的性子如何，程山这些年过得什么日子，他也知道。,人间有剑,第四十九章 已是小暑时
程山眉头一皱，扯了扯衣领，不悦道：“甘道友，这不过我夫妇二人寻常日子里增加感情的手段罢了，休要胡言！”,人间有剑,第四十九章 已是小暑时
说完这话，程山赶紧转移话题，他伸手指了指那边的那个红衣少女，笑眯眯道：“顾意，新弟子，我们可捡到宝了，她剑道天赋之高，不亚于当初的祁山玄照，只怕要不了数年，就要成为东洲这年轻一代里的剑道第一了。”,人间有剑,第四十九章 已是小暑时
甘皂把视线落到那顾意的身上，后者微微点头，算是行礼。,人间有剑,第四十九章 已是小暑时
“倒是真不错，不过要说比肩那玄照，是否夸张了？”甘皂挑了挑眉。,人间有剑,第四十九章 已是小暑时
“现在说了没用，你等几年就知道，我这不是虚言。对了，你们玄意峰又没收新弟子？”,人间有剑,第四十九章 已是小暑时
程山看着甘皂，脸上只有得意。,人间有剑,第四十九章 已是小暑时
“哼！”,人间有剑,第四十九章 已是小暑时
程山冷哼一声，懒得多说什么，“走吧，上山。”,人间有剑,第四十九章 已是小暑时
一直没说话的月白镜看了程山一眼，没说话，但眼眸里的意思十分明确，能好好说话就说，说不了，就把嘴巴闭上。,人间有剑,第四十九章 已是小暑时
程山感到一阵寒意，缩了缩脖子，但嘴上却是说道：“这个天儿是有些冷。”,人间有剑,第四十九章 已是小暑时
走在他身侧的甘皂，听着这话，这会儿心情大好。,人间有剑,第四十九章 已是小暑时
“三仙宗的道友到了，看那头白鹿，应该是大长老亲自来了。”,人间有剑,第四十九章 已是小暑时
“万霞宗也到了，看那片鲜红晚霞，看起来来人的境界不低，不知道是哪位副宗主，不过不管是哪位，都是难得一见的仙子人物啊！”,人间有剑,第四十九章 已是小暑时
“白鹤观的吴观主也来了，不是传言他在闭关冲击归真境吗？”,人间有剑,第四十九章 已是小暑时
“那是新雨楼主吧？听说他可是难得一见的美男子！”,人间有剑,第四十九章 已是小暑时
接下来的日子里，一座座东洲的宗门，一个个庆州府数得上号的大人物们，纷纷都来到了重云山。,人间有剑,第四十九章 已是小暑时
三年一次的重云山内门大会，不仅对于重云山来说是大事，对于整个庆州府来说，也是大事。,人间有剑,第四十九章 已是小暑时
对于这些大人物，内门弟子们都有些向往，甚至有些年轻的执事，都参与了讨论。,人间有剑,第四十九章 已是小暑时
同时，他们也十分自豪，若不是身在重云山，这哪里会在宗门里看到那么多那些远道而来的大人物？,人间有剑,第四十九章 已是小暑时
一座宗门的底蕴，在此刻这才实实在在的展现出来。,人间有剑,第四十九章 已是小暑时
“元府主。”,人间有剑,第四十九章 已是小暑时
山门那边，有长老朝着那位庆州府府主元载迎了上去，满脸笑意。,人间有剑,第四十九章 已是小暑时
元载有些不自在地走在最前面，身后跟着李昭和齐历。,人间有剑,第四十九章 已是小暑时
“雪道友。”,人间有剑,第四十九章 已是小暑时
元载拱手，眼前这位重云山长老出自青溪峰，名为雪季，和州府那边打交道，也大多都是他出面。,人间有剑,第四十九章 已是小暑时
“听说青溪峰去年冬天收了个不错的弟子，如何，这次内门大会，是否要在其中一境夺魁？”,人间有剑,第四十九章 已是小暑时
元载笑着开口，身为庆州府主，他对于管辖范围内的事情，自然不能什么都不知道。,人间有剑,第四十九章 已是小暑时
只是这话一说出来，雪季脸上的笑意便变得有些古怪，这位雪长老想了想，叹了口气，“本来峰内也是颇有信心，毕竟那孟寅天赋属实不错，但怪就在怪在他的天赋太不错了。”,人间有剑,第四十九章 已是小暑时
元载一怔，“雪道友这话怎么说？”,人间有剑,第四十九章 已是小暑时
雪季摆摆手，倒也不愿意多说，而是转而问道：“这位大人看着面生，好像是不曾见过啊。”,人间有剑,第四十九章 已是小暑时
雪季看向元载身后的李昭，有些好奇。,人间有剑,第四十九章 已是小暑时
元载笑着说道：“这是州府新来的李长史，这才到任，还不曾拜会过各位道友。”,人间有剑,第四十九章 已是小暑时
李昭微微躬身。,人间有剑,第四十九章 已是小暑时
“李长史如此年轻，定然前途无量，只怕这元府主高升之后，庆州府便该李长史做主了。”,人间有剑,第四十九章 已是小暑时
雪季笑着开口，没有什么轻视之意。,人间有剑,第四十九章 已是小暑时
