参数1_文本,书名,章节名称
柳胤轻声开口，这些年，垫底的，就只能一直是玄意峰了。,人间有剑,第二十八章 脸红红的师姐
“那意味着，在盛夏之前，我需要破境，然后在夏天的内门大会上，拿个名次。”,人间有剑,第二十八章 脸红红的师姐
周迟总结了一下。,人间有剑,第二十八章 脸红红的师姐
柳胤点点头，“师弟，就是这样的。”,人间有剑,第二十八章 脸红红的师姐
周迟不说话，这种事情对他来说，当然不算有什么大问题，可问题是，他这个人……,人间有剑,第二十八章 脸红红的师姐
算了。,人间有剑,第二十八章 脸红红的师姐
周迟摇摇头。,人间有剑,第二十八章 脸红红的师姐
“师弟，抱歉啊。”,人间有剑,第二十八章 脸红红的师姐
柳胤有些自责，要不是她受伤，也不至于把这样的事情交给周迟。,人间有剑,第二十八章 脸红红的师姐
依着她的境界，往年内门大会，虽说不至于夺魁，但拿个名次是没问题的。,人间有剑,第二十八章 脸红红的师姐
但师弟……能行吗？,人间有剑,第二十八章 脸红红的师姐
柳胤咬咬牙，说道：“要不然我到时候带伤参加，总归不能让之后三年都没修行配额啊。”,人间有剑,第二十八章 脸红红的师姐
她一双眸子里有些水雾，看着有些……,人间有剑,第二十八章 脸红红的师姐
周迟有些无奈，“师姐，你是一点都不相信我吗？”,人间有剑,第二十八章 脸红红的师姐
“师弟，对不起啊。”,人间有剑,第二十八章 脸红红的师姐
柳胤脸红红的。,人间有剑,第二十八章 脸红红的师姐
柳胤脸红红的。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
十几日后，孟寅送来了那颗百草丹，只是这家伙来也匆匆，去也匆匆，竟然没在玄意峰停留多久。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
看起来青溪峰那边，到底还是把内门大会和孟寅看得极为重要。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
只是不知道这家伙这次短暂离开青溪峰付出了什么代价。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
周迟看着那颗百草丹，仔细观摩之后，然后将其丢入了一个瓷瓶里。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
有了孟寅送来的这颗百草丹，那事情就算是有始有终了，之后即便有人查到柳胤身上，也有了交代。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
至少百草丹的来路是说得清楚的。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
此刻的周迟，坐在窗边，看向的地方，是远处的苍叶峰。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
那座山峰离着玄意峰很近，也很远。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
重云山四峰，朝云峰是主峰，名义上的宗主所在之地，不管下代宗主出自哪座峰，最后都是要来朝云峰的。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
不过这样的事情倒是极少发生，因为历代宗主若是有属意的继承人，便会早早带入朝云峰亲自培养，直到继承人堪当大用之后，便直接继承宗主之位。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
这一代的重云山宗主年纪还不大，正在壮年，虽说也早收了几个弟子，但境界都还不高，想要换代，理应还不够。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
要不然为何诸峰的大人物都认为，苍叶峰的西颢更接近那个位子呢？,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
师兄传师弟这种事情，虽然不常见，但终究是有的。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
更何况，朝云峰这些年隐约有些式微，而苍叶峰的势头正盛。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
峰内长老无论是境界还是数量，都冠绝四峰。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
至于内门弟子里，最有希望成为这一代重云山内门大师兄的那位，也在苍叶峰。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
峰主西颢，正是重云山里仅次于宗主的强者。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
想着这些事情，周迟有些不解，既然不管怎么看，那位掌律看着的只有宗主之位，那玄意峰怎么会出现在他眼里呢？,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
“针对玄意峰，对你来说，有什么好处？”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
周迟喃喃自语。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
是的，他已经推测，这些日子他遭受的事情，和柳胤遭受的时候，或许身后都有苍叶峰的影子。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
可假设这些都是苍叶峰在后面有意为之，那么为什么呢？,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
所有人做事情，都需要有个理由。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
那苍叶峰针对玄意峰的理由是什么？,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
难道只是为了那少得可怜的修行配额？还是说，那位一直闭关不出的玄意峰主，和苍叶峰有什么大仇？,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
周迟想来想去，都没有想明白，他摇了摇头，自嘲一笑，其实想不明白，还是因为自己入山的时间太短，知道的东西太少，少了许多判断的依据。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
既然如此，那就暂时不要再想了。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
他拿起那册玄意经，去一侧盘坐下来，将悬草横在膝间，这些日子虽说一直在研读这册玄意经，但他也没有忘了养剑。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
剑修养本命剑，那是一辈子的功课，马虎不得。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
悬草如今与他的联系比起来之前紧密了许多，想来再有一些时日，就可以剑随心动了。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
至于那册玄意经，周迟翻来覆去翻看之后，也颇有些新的感悟，他越发觉得自己以诸多窍穴滋生剑气的路子并没有错。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
别的不说，就说如今的方寸境，周迟觉得和之前的自己比较起来，简直是天壤之别。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
如今的自己，可以随意碾杀当年同样是方寸境的自己。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
不过既然明年盛夏就是那场内门大会，柳胤注定无法上场之后，周迟就不能像是之前那样慢悠悠了。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
所以在他这些日子的摸索下，大概确定了身体里的诸多窍穴，能够滋生剑气的，大概只有九处。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
在得到这个结果的时候，周迟更是觉得自己是走对了路。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
九是极数，这契合大道。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
原本打算将这九大窍穴都填满剑气之后，这才要往前走一步去往灵台境的周迟，还是放弃了这个想法。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
因为这样消耗的时间太长，他无法在盛夏的时候进入灵台境。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
进入不了这个境界，他也就无法参加内门大会。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
最后他做出决定，在填满气海穴的时候，便破境。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
……,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
除去冬至那天的薄雪之外，整个冬天，重云山都没下雪。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
但还是很冷。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
所以山中境界不够的修士们，煮起了火锅。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
这是庆州府的特产，据说是当年拉纤的纤夫发明的，他们常年泡在水里，浑身都是湿意。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
吃上一顿滚烫麻辣的火锅，出身透汗，就将那些湿意都带了出去。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
后来此物流传到整个庆州府，百姓们也极为喜欢。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
久而久之，逢年过节，庆州府的百姓们就会吃一顿火锅。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
修士们也是从百姓变成的修士，在没有修行到那种淡看世间一切的境界的时候，自然也还有些口腹之欲。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
吃火锅，变得很寻常。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
玄意峰有人在吃火锅。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
没有周迟。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
裴伯下厨，对面坐着柳胤。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
看着锅里翻腾的红汤，不断浮沉的花椒，夹着一块毛肚的裴伯闻着牛油的香气，只觉得饿。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
脸色苍白的柳胤没有动筷，她有些没心情。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
裴伯难得没去看柳胤，只是看着自己筷子夹着的毛肚。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
柳胤看着远处，是藏书楼方向。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
就这么看着，就到了初春时候。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
山上的许多树都抽出了嫰芽，青绿青绿的。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
春至到了。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
藏书楼轻轻响起了一道剑鸣声。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
周迟睁开了眼睛，剑气一瞬间从双眸里撞出，四散而开，惊得四周书架上的书簌簌作响。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
像是一场大风。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
随着周迟深吸一口气，那些剑气才停歇。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
他填满了气海穴，也同时再次踏入了灵台境。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
之后他要做的事情，就只有两件事，其中一件是搭建灵台，但大小，需要深究。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
第二件事，则是继续让剑气填满下一个窍穴。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
中府穴。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
不过他并未立即开始，而是低头看了看腰间写着自己名字的腰牌，沉默了很久。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
苍叶峰吃火锅的人很少，西颢更是不喜欢。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
他是归真境的大修士，早就对这些东西没了兴趣，此刻他站在竹楼下，看着眼前的树枝。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
上面结出了绿芽，昭示着春天来了。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
林柏来到这里，开门见山说道：“师兄，灵台了。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
西颢说道：“听说他在老松台那边，对陈平曾说过一句话。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
林柏茫然开口，“师兄赐教。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
“那个时候所有人都不看好他，陈平与他多说了几句话，大概是说修行的事情，他便说，流水不争先，争得是滔滔不绝。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
西颢说道：“如今来看，修行这条路，他虽然后发，但却真没停下脚步。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
林柏说道：“天门之前，只要肯下苦功夫，都是能走到的。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
这已经是修士里的共识，没有人会反驳。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
除非那种天赋真的糟糕到了极致的人。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
“既然灵台了，那就能参加内门大会了。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
西颢感慨道：“还是个剑修，真是好久不见。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
林柏想要跟着感慨两句，但一琢磨，便想着自家师兄说的没那么简单，但犹豫了许久，还是有些不忍心地说道：“师兄，他到底是有些无辜的。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
“何止有些，简直太无辜。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
西颢看着自己这个师弟，“但又怎么样呢？”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
听着这话，林柏便知晓自己师兄的心思是不会改变了，因此他只是点头，轻声道：“师兄，我知道了。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
西颢没有再去说周迟的事情，而是说道：“林柏，你这颗道心，还是不够坚定。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
林柏说不出话来，只是想着，要变成师兄你这样，才能说得上道心坚定吗？,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
进入灵台境之后的日子里，周迟做的事情，只有三件事。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
养剑、翻看那册玄意经、用剑气填窍穴。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
他甚至都没有再离开过藏书楼。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
这当然不是什么问题，那些属于他的丹药，柳胤自然会去替他拿回来，这位师姐在峰里养伤，时间很多。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
不过柳胤除去每次送来丹药之外，其余时候，虽说很想和周迟说些话，但还是忍住了。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
她很清楚，自己这位师弟现如今每一刻时间都很重要，可以说整个玄意峰都在他的肩上。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
所以她也只能默默看着他。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
一日清晨。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
周迟结束了一夜的修行，活动了筋骨，刚起身看了一眼窗外。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
天气已经渐渐暖和起来，再有约莫四个月，便是内门大会。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
他已经填满了两个窍穴，第三个窍穴的剑气，也已经填入不少，大约一半。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
而灵台的搭建也在有条不紊地进行当中，只是这一次，他并没有像是之前那样，拼命将灵台搭建得很大，他思来想去，不断推演，最后只是决定将灵台的大小控制在气海穴和神阙穴之间。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
而不是像之前那样，让灵台包裹这两处窍穴。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
这是一种冒险的尝试，但不管对错，从周迟开始用窍穴代替玉府滋生剑气开始，他的路，就和之前完全不同了。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
这条新路能走到何处，暂时还不知道，但周迟充满信心。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
忽然，看向窗外的周迟眼神有些变化。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
因为他看到了柳胤在藏书楼外，拦着一个年轻男子。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
脸色有些苍白的柳胤看着来人，请求道：“就让我去吧。”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
而那个年轻男子只是摇头，微笑道：“柳师姐，你既然受了伤，就该好好养伤才是，莫要再操心了。况且这些事情，本就是我们的责任，哪里有人只享受，不付出的？”,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
他说话的时候，声音不小，很显然就是想让藏书楼里的周迟听到。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
很显然，他的目的达成了。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
周迟离开窗边，转身下了楼。,人间有剑,第二十九章 爱吃火锅的，不爱吃火锅的
周迟离开窗边，转身下了楼。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“师弟，这是苍叶峰的郭师弟。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟走出藏书楼，刚到门外，已经到门口的两人正好碰到了他，柳胤看了一眼周迟，眼里有些愧疚。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“苍叶峰，郭新。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
年轻弟子自报家门，看着周迟，笑道：“先恭喜周师弟，能够通过内门考核，成为我重云山的一份子，更是成为这数年来玄意峰的又一新人。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟拱拱手，“多谢师兄。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“不过，既然成为了我重云山的内门弟子，那么就肯定是要为宗门做些事情的。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
郭新话锋一转，直白道：“想来周师弟也知道了山中分工不同，各有职司吧？”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟点点头，说道：“师姐已然告诉过我。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“那很好，看起来柳师姐还是知道该做些什么。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
郭新看了一眼柳胤，眼里倒是有些满意，不过这样的情绪，似乎不该是一个师弟对一位师姐生出来的。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟微不可查皱了皱眉。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“既然如此，三日后的辰时，便在内峰集合下山吧。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
郭新看着周迟，“我已经通知到你了，若是你到时候不来，是要受山规处置的。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“到时候由我领队，不必太过担心，也没什么凶险的，若是没问题，说不定半月便能够回山，不会耽误什么。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
郭新看着周迟说了些话，然后他转头看了一眼柳胤，“柳师姐，别的，你来告诉他吧。我还有旁人要通知，就先走了。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
他这句话的语气隐约有些吩咐的意味。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
反正并未将柳胤当作师姐那般尊敬。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
兴许这就是出身苍叶峰的底气，也兴许是因为玄意峰在山门里，太没有存在感了。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
说完话，他转身便走了，并不停留。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟看着他的背影，沉默了片刻，这才看向柳胤。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
柳胤看着周迟的眼神里满是愧疚，一时间不知道说些什么。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“师弟……”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
柳胤好不容易鼓起勇气，只是说了一半，便被周迟无奈摆手打断，“不要再道歉了，师姐。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
这个世上哪里有那么多谁对不起谁的。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
这样一来，柳胤就不知道该说些什么了。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟主动开口问道：“是下山传道的事情吧？”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
柳胤点点头，轻声道：“本来依着门规，内门弟子入内门一年内，是不需要做些什么的，在一年之后，才会做些事情，只是……”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“只是我们玄意峰，就只有我和师姐两个人，师姐又正好受了伤，所以有些事情，当然要我来做。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟又不笨，自然能猜到其中的缘由。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
柳胤点头，但很是担忧地说道：“只是你过几个月就要参加内门大会，这下山一趟，又要耽误些时间修行。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
她看着周迟，满眼都是担忧，想着要是自己这师弟又耽误了些时间，内门大会上，只怕想要拿名次，就更难了。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“要不然……我去寻师父，让她出关，去说说，按理说，依着现在咱们这情况，山里肯定会考虑的。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
柳胤犹豫了片刻，开口说话，整个人眼眸里有了些光亮。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
她口中的那位师父，自然就是峰主御雪，虽说御雪的境界没有其余几位峰主高，但不管怎么说，既然是峰主，说话就是肯定有些份量的。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“师姐，峰主既然在闭关，去冒昧打扰，很容易让峰主修行出岔子的，况且这也不是什么大事，下山一趟，不是说顺利，半月就能归来吗？”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟开口阻止柳胤，最主要的原因倒不是害怕打扰那位不曾谋面的峰主修行，而是……他其实也想下山看看，他们到底要干什么。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
最开始上山，外门弟子应麟莫名其妙的便开口挑衅，此后内门考核，又是那位苍叶峰的灵台圆满薛运，如今又是苍叶峰的郭新。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
旁人或许看不出来，但周迟却清楚地能感受到，这一切，都是苍叶峰故意为之。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
让周迟下山传道，看似合情合理，但实际上，这件事非要他参与吗？,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
换句话说，一个灵台境的周迟，整座山就找不出第二个人替代了？,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
所以这一切，都只有一个答案。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
他们在针对自己。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
但自己表面上是一个天赋寻常的弟子，又不结仇，有什么好值得针对的？,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
那么事情就很明显了。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
苍叶峰是在针对玄意峰。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
可问题还是那个问题。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
这样凋零的玄意峰，有什么值得被针对的？,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
如果想要搞清楚这个问题的答案，那么就只好凑清楚去看看了。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
柳胤百感交集，想说些什么，周迟却提前说道：“师姐能去给我找一本山规来吗？”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“嗯？”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
柳胤一怔。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
内门弟子入门之后，自然是要由各峰长辈带着通读山规的，对一些规矩甚至还要解释。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
但玄意峰人太少，柳胤又经常不在山中，所以这一项流程，其实周迟还没走。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“要最新的，最全的。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟笑着说道：“麻烦师姐了。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
……,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
苍叶峰主西颢不喜欢吃火锅，峰内的弟子们，又对这位峰主极为崇敬，所以耳濡目染之下，很多弟子都不吃火锅。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
林柏是个例外。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
他早就已经是万里境的修士了。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
在世间可称大修士。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
这样的境界，早就寒暑不侵，无需进食了，但还是很喜欢吃火锅。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
或许是因为他就是庆州府人氏。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
不过他和大多数本地人不一样，他喜欢吃鸳鸯锅。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
外面一圈红汤，里面则是清汤。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
也就是他的身份在这里，若他只是个寻常百姓，一定会被人鄙视。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
或许也有人在鄙视他，只是碍着他的身份，不敢表现出来。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“林师叔。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
一个年轻弟子从门外走了进来，躬身对着林柏行礼，正是之前去玄意峰的郭新。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“坐。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
林柏从清汤里捞了一筷子豌豆尖，“他们都说火锅最好吃的是毛肚和鸭肠，黄喉也不错，但我总觉得，豌豆尖才是最好吃的，不过这个时节过了些，已经有些老了。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
众所周知，豌豆尖要在年关前的时候才最嫩，最好吃。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
郭新坐下之后，笑着说道：“师叔要是喜欢，其实可以让药圃那边种一些，那样一年四季都会有很好吃的豌豆尖了。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
林柏摇头，“这些东西，该是什么时候吃，就要什么时候吃才好，变了时节，便不是那个感觉了。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
郭新不懂这里面的区别，但既然对方是师叔，那么师叔说的，那就自然是对的。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
他看着自己身前的碗筷，没有伸出手去拿，他不喜欢吃火锅，也不敢跟林柏一起吃火锅。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“师叔，事情已经办好了，到时候周迟会下山。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
郭新轻声说了一遍做的事情。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
林柏吃着火锅，听着他说的那些话，想着虽说豌豆尖老了，但也不是不能吃。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“不要他死。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
林柏夹了一块毛肚放在自己的油碟里，缓缓开口。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
郭新一怔，随即问道：“师叔，这是峰主的意思吗？”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
问出这个问题的时候，郭新就后悔了，因为很多时候，在苍叶峰，林柏就等于西颢。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
他们是亲师兄弟，林柏更是西颢最信任的人。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
他们的意志必然一致。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
“我说，不要他死。”,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
林柏没有回答他的问题，只是再说了一句话。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
郭新没马上说话，他琢磨着那句话的头两个字。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
片刻后，他缓缓看向林柏。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
他忽然不太后悔了。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
但因为火锅的汤在沸腾，他们两人之间泛起一道白雾，郭新没看清楚林柏的表情。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
三日后的清晨。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
周迟从藏书楼里走出来，要前往内峰。,人间有剑,第三十章 豌豆尖老了也能吃，为什么要丢掉
