参数1_文本,书名,章节名称
赵先生是个善良的人，善良的人才懂得善良的孩子内心之中总是怀有歉疚之心不好。,天下长宁,第十四章他撑到了那时候
所以他每次见到叶无坷都会说上一遍......世上对错本该简单，将心比心就不亏心。,天下长宁,第十四章他撑到了那时候
他还说你总觉得欠着别人的是好事也不是好事，好事是你会越来越善良，不是好事是，你不该善良的时候也会善良。,天下长宁,第十四章他撑到了那时候
赵先生还说，你哥比你强的地方只有一点，那就是在你哥心里，对错之间永远都是一条直线。,天下长宁,第十四章他撑到了那时候
苗新秀和赵先生关系极好，每次赵先生喝的多些就会提起那少年，每次提起都会满眼得意，如同那少年是他亲生的一样，又或许，恰是因为每次都会提起以至于每次才会喝的多些。,天下长宁,第十四章他撑到了那时候
所以他说，孩子，你哥能直达对错，而你能摆清善恶。,天下长宁,第十四章他撑到了那时候
“以后，我大概不会留在双山镇了。”,天下长宁,第十四章他撑到了那时候
苗新秀又喝了一大口酒。,天下长宁,第十四章他撑到了那时候
说这句话的时候，心里好像是空的。,天下长宁,第十四章他撑到了那时候
有些人一开口的时候，就能听出他的喜悦或悲凉。,天下长宁,第十四章他撑到了那时候
叶无坷依然沉默。,天下长宁,第十四章他撑到了那时候
有些人不开口的时候，是因为他只有悲凉。,天下长宁,第十四章他撑到了那时候
叶无坷从来都不是一个吝啬于分享喜悦的人，他只是不分享悲伤，这大概就是懂事的孩子从一懂事就学会的东西。,天下长宁,第十四章他撑到了那时候
苗新秀一口一口的喝着酒，这一壶老酒很快就见了底。,天下长宁,第十四章他撑到了那时候
见少年不说话，苗新秀准备起身离开。,天下长宁,第十四章他撑到了那时候
手刃仇人这种事如果是在故事里讲出来应该会有些爽才对，可十五六岁的少年满手鲜血哪会有这样的爽？,天下长宁,第十四章他撑到了那时候
“苗叔。”,天下长宁,第十四章他撑到了那时候
叶无坷忽然叫了一声。,天下长宁,第十四章他撑到了那时候
苗新秀停下，他问：“怎么了？”,天下长宁,第十四章他撑到了那时候
叶无坷抬头看向那眼神落寞的络腮胡汉子真心问道：“能做我师父吗？”,天下长宁,第十四章他撑到了那时候
苗新秀的眼神在这一刻骤然就明亮起来，像是夜晚云层后边的那颗星突然就飞到了云层外。,天下长宁,第十四章他撑到了那时候
“你想学什么？”,天下长宁,第十四章他撑到了那时候
他问。,天下长宁,第十四章他撑到了那时候
叶无坷很真诚的说道：“我听闻明年东疆武库要招收第一批学员，我想进。”,天下长宁,第十四章他撑到了那时候
苗新秀思考了一会儿后回答道：“以你的本事，不难。”,天下长宁,第十四章他撑到了那时候
叶无坷道：“该更稳妥些才行，苗叔是老兵，经历过那么多生死之战，知道怎么把我变成一个合格的兵。”,天下长宁,第十四章他撑到了那时候
苗新秀问：“你是突然想做成为一个兵的？”,天下长宁,第十四章他撑到了那时候
叶无坷道：“东北十万山，山山有贼寇，就算我进不得武库，当不了兵，也该做些该做的事。”,天下长宁,第十四章他撑到了那时候
苗新秀点了点头后说道：“我不会留在双山镇了......以后你去哪儿，师父跟去哪儿。”,天下长宁,第十四章他撑到了那时候
叶无坷起身，先是肃然一拜，然后跪下来叩首，行认师礼。,天下长宁,第十四章他撑到了那时候
陆吾看到这一幕后心中感慨的无法平静，他声音很轻的说道：“我实在想不出还有谁，比叶无坷心地更善良。”,天下长宁,第十四章他撑到了那时候
谢长逊点头道：“这件事有个了结之后苗新秀心里都空了，离开双山镇，不管走到哪还有什么信念，多半是活不长，叶无坷此时拜他为师，是再给他一份信念。”,天下长宁,第十四章他撑到了那时候
徐柯道：“这样的家伙若是不拉他到长安去，以后回想起来可能悔的肠子都青了。”,天下长宁,第十四章他撑到了那时候
谢长逊道：“越是这样的家伙，越是不容易被我们拉走，他不想欠人情，好在是靠他自己也一样能走到长安。”,天下长宁,第十四章他撑到了那时候
三人对视一眼，眼神里都有些欣慰。,天下长宁,第十四章他撑到了那时候
下山之后叶无坷帮苗新秀收拾东西，苗新秀则准备亲自去一趟县衙将此事详细说明后再走。,天下长宁,第十四章他撑到了那时候
“我还是得问问......”,天下长宁,第十四章他撑到了那时候
苗新秀道：“杀害赵先生一家的那两个人......”,天下长宁,第十四章他撑到了那时候
叶无坷回答：“烧死了，绑在一起烧死的，师父说过先生一家是被绑在一起烧死的，其他人是先斩首，然后烧成灰。”,天下长宁,第十四章他撑到了那时候
苗新秀眼神里都是心疼，他抬起手拍了拍叶无坷肩膀：“难为你了。”,天下长宁,第十四章他撑到了那时候
叶无坷又怎么会不明白，师父想问的并不是要告诉县令大人的，师父想问的也不只是刘敢为和刘敢做那两个凶徒的死法，师父更想问的是刘隶的死法。,天下长宁,第十四章他撑到了那时候
因为刘隶不是师父亲手所杀，所以他终究是心里有些空荡。,天下长宁,第十四章他撑到了那时候
所以少年语气平和的诉说：“是凌迟，陆大哥问我怎么会那么久，是因为刘隶该凌迟，我下刀再快，也得够足刀数。”,天下长宁,第十四章他撑到了那时候
苗新秀怔住，片刻后喃喃自语道：“那恶贼病入膏肓撑不到你割够刀数再死，也是这狗娘养的最后的运气。”,天下长宁,第十四章他撑到了那时候
叶无坷回答：“他撑到了。”,天下长宁,第十四章他撑到了那时候
苗新秀再次怔住。,天下长宁,第十四章他撑到了那时候
叶无坷看起来依然平静：“我和先生学过些医术。”,天下长宁,第十四章他撑到了那时候
。。。。。。,天下长宁,第十四章他撑到了那时候
【呼呼要月票，我就是呼呼。】,天下长宁,第十四章他撑到了那时候
【呼呼要月票，我就是呼呼。】,天下长宁,第十五章先割才能舍
天还没亮叶无坷他们就已经把东西收拾好，打开门出来的时候外边还是漆黑一片。,天下长宁,第十五章先割才能舍
苗新秀回头看了一眼自己住了二十年的这间老屋，眼神里的迷离是他心底里封印不住的不舍。,天下长宁,第十五章先割才能舍
他在那裂开了不少缝的门板上轻轻摸了摸，又拍了拍，门轴吱呀吱呀轻响，若在回应他的辞别。,天下长宁,第十五章先割才能舍
大奎站在门外冻的打了个哆嗦，二奎站在门口另一侧不停的跺脚。,天下长宁,第十五章先割才能舍
二奎说：“娘说过，家里要是没个婆娘永远都是冷的，苗大叔家里没婆娘，昨夜睡在他这我屁股蛋子都是冷的。”,天下长宁,第十五章先割才能舍
大奎道：“你那屁股蛋什么时候不是冷的。”,天下长宁,第十五章先割才能舍
叶无坷侧头看他俩：“？”,天下长宁,第十五章先割才能舍
二奎说：“我屁股蛋冷，那不是因为我也没婆娘吗。”,天下长宁,第十五章先割才能舍
大奎说：“那你说人家苗大叔没婆娘干嘛？苗大叔有婆娘也暖不着你屁股蛋啊。”,天下长宁,第十五章先割才能舍
苗新秀：“咳咳......”,天下长宁,第十五章先割才能舍
二奎一本正经道：“苗大叔都老了还没婆娘，我才多大，我将来肯定有，姜头阿爷给我算过，说我能有仨婆娘。”,天下长宁,第十五章先割才能舍
二奎问他：“苗大叔你一次婚都没成过吗？”,天下长宁,第十五章先割才能舍
苗新秀：“没。”,天下长宁,第十五章先割才能舍
二奎说：“那你不如我，我能成三次婚呢。”,天下长宁,第十五章先割才能舍
大奎道：“那我还能成七次婚呢。”,天下长宁,第十五章先割才能舍
二奎说：“你那个不算，你说娶七个得自己想辙去，我那个是姜头阿爷给算的，三婚天注定，你那个七婚靠打拼。”,天下长宁,第十五章先割才能舍
苗新秀低声道：“咱们还是抓紧上路吧，不然一会儿乡亲们都起来了。”,天下长宁,第十五章先割才能舍
叶无坷点了点头，他知道苗新秀不想让乡亲们看到他走，他在双山镇已经二十年，他不舍这里，这里也同样不舍他。,天下长宁,第十五章先割才能舍
二奎用肩膀撞了撞叶无坷：“你几婚啊。”,天下长宁,第十五章先割才能舍
大奎说：“废话，咱家有俩妹子，他当然两婚。”,天下长宁,第十五章先割才能舍
二奎道：“那还有个高姑娘呢？他也三婚，跟我一样天注定。”,天下长宁,第十五章先割才能舍
在旁边的陆吾，徐柯，还有谢长逊三人同时举头望天。,天下长宁,第十五章先割才能舍
苗新秀此时又回望了一眼这个镇子，然后吐出一口白白的气，在这个清寒的黎明，他率先朝着镇子外边迈步。,天下长宁,第十五章先割才能舍
“苗乡丞！”,天下长宁,第十五章先割才能舍
身后突然传来喊声，苗新秀脚步骤然一停。,天下长宁,第十五章先割才能舍
那个和叶无坷见过一面的老人家，在小孙子的搀扶下颤颤巍巍的却脚步很快的追过来。,天下长宁,第十五章先割才能舍
“真的要走了吗？”,天下长宁,第十五章先割才能舍
老人家问的时候，嗓音和他的步伐一样颤颤巍巍。,天下长宁,第十五章先割才能舍
“嗯，要走了。”,天下长宁,第十五章先割才能舍
苗新秀转身回应，他不想骗双山镇的乡亲，从未，也永不想骗这里的每一个人。,天下长宁,第十五章先割才能舍
老人家急匆匆的追来，到近前后就一把握住了苗新秀的手。,天下长宁,第十五章先割才能舍
“夜了个下半晌你们回来就在收拾东西，我来瞧你的时候看见了，你还想背着我，那时候我就想，你大概是要走了。”,天下长宁,第十五章先割才能舍
老人家紧紧的握着苗新秀的手，用力到他的手指和苗新秀的手指都稍稍有些变形。,天下长宁,第十五章先割才能舍
“就不回来了？”,天下长宁,第十五章先割才能舍
老人家问。,天下长宁,第十五章先割才能舍
苗新秀张了张嘴，没敢回答。,天下长宁,第十五章先割才能舍
就在这时候，镇子里亮起来的地方越来越多，不知道多少人或是举着火把或是提着灯笼出门来，像是一条一条星河，逐渐在镇子口汇聚成一片星海。,天下长宁,第十五章先割才能舍
“苗乡丞，真的要走了？”,天下长宁,第十五章先割才能舍
“别不回来，咱家在这。”,天下长宁,第十五章先割才能舍
一个看起来才五六岁的虎头虎脑的小家伙喊：“苗大伯，你还答应我今年腊八到我家里吃饭呢。”,天下长宁,第十五章先割才能舍
旁边一个被娘抱在怀里的四五岁的小丫头喊：“你家腊八不好次，我家腊八才好次，苗大伯来我家次腊八。”,天下长宁,第十五章先割才能舍
苗新秀眼圈微红着笑道：“丫头，你俩是一家的。”,天下长宁,第十五章先割才能舍
那小丫头喊：“不是一家的，我跟我娘睡，他跟我爹睡。”,天下长宁,第十五章先割才能舍
那虎头虎脑的小男孩儿不服气：“那是我偷着跟娘睡你不知道，爹偷着跟娘睡你也不知道，爹还跟娘打滚儿呢！”,天下长宁,第十五章先割才能舍
陆吾，徐柯，谢长逊举头望天。,天下长宁,第十五章先割才能舍
二奎问大奎：“为什么打滚儿？”,天下长宁,第十五章先割才能舍
大奎：“成了亲好像都得打滚儿，应该是摔跤。”,天下长宁,第十五章先割才能舍
二奎想了想突然就觉得很累，摇头叹息：“我得摔仨？”,天下长宁,第十五章先割才能舍
那位老人家拉着苗新秀的手说道：“该去干什么就去，别忘了回家来就行，我这一把年纪了，到临走的时候不能见不着你。”,天下长宁,第十五章先割才能舍
苗新秀眼神有些迷离，嘴唇也在微微发颤。,天下长宁,第十五章先割才能舍
叶无坷上前一步说道：“阿爷阿奶，叔叔婶婶，苗乡丞会回来啊，这次剿匪得上报县衙，县衙还要上报府衙，府衙还要上报到长安，好大一圈，等事办完了他就回来了。”,天下长宁,第十五章先割才能舍
他说：“乡丞到了长安，兴许还能见到皇帝陛下，到时候陛下就问，你就是那个双山镇乡丞？你干的很好，得给你升官儿！”,天下长宁,第十五章先割才能舍
老人家听到这激动起来，立刻说道：“升官好，给乡丞升官好，去做大官，你得做大官，做大官要是回不来......也没事，你是个好官，做大官也是好官。”,天下长宁,第十五章先割才能舍
苗新秀忽然大声喊道：“我不做大官，我将来肯定回。”,天下长宁,第十五章先割才能舍
被娘亲抱着的那个小丫头问：“苗大伯你不骗人？”,天下长宁,第十五章先割才能舍
苗新秀使劲儿点头：“不骗人。”,天下长宁,第十五章先割才能舍
小丫头努力的伸出胖嘟嘟白乎乎的小手：“拉勾，拉勾就不能骗人。”,天下长宁,第十五章先割才能舍
苗新秀过去和她勾住手指，小丫头说：“你不骗人就是好大伯，我也让你和阿娘睡。”,天下长宁,第十五章先割才能舍
小胖小子儿拉着他爹的手说：“我看行，阿爹你看行吗？”,天下长宁,第十五章先割才能舍
苗新秀：“......”,天下长宁,第十五章先割才能舍
脖子都望酸了，嘴角忍不住的想抽搐，心情又复杂，明明有些伤感，可又憋笑憋的难受。,天下长宁,第十五章先割才能舍
老人家让孙儿把带来的煮鸡蛋塞给苗新秀，苗新秀没有躲开，以前乡亲们总是变着法儿的给他送些吃的，他都是能不收就不收，因为谁给他送东西，送的都是自家舍不得吃的好东西。,天下长宁,第十五章先割才能舍
他虽只是不入品的乡丞，可有俸禄，虽然他那点俸禄，九成都用来接济乡亲了。,天下长宁,第十五章先割才能舍
这地方靠天吃饭靠山吃饭，乡亲们家里的哪一粒粮食不是来自连石头缝都不放过的栽种？,天下长宁,第十五章先割才能舍
但这次，他不敢拒绝。,天下长宁,第十五章先割才能舍
他的衣服里塞满了煮鸡蛋，窝窝头，腊肉，脖子上还不知道被谁挂上了串大蒜，满满当当，像是武装到了牙齿的大将军。,天下长宁,第十五章先割才能舍
他弯腰给乡亲们鞠躬。,天下长宁,第十五章先割才能舍
老人家说：“给乡丞磕个头吧，愿乡丞到哪儿都无病无灾。”,天下长宁,第十五章先割才能舍
“愿乡丞无病无灾！”,天下长宁,第十五章先割才能舍
乡亲们都跪下来。,天下长宁,第十五章先割才能舍
苗新秀也跪下来，也给乡亲们磕头。,天下长宁,第十五章先割才能舍
叶无坷跟着苗新秀跪下来说：“大家都放心，乡丞是我师父，有我照看着他，保证他平平安安无病无灾。”,天下长宁,第十五章先割才能舍
老人家扶着他：“以前没怎么见过你，可我知道你是个好娃儿，跟着师父要好好学，你们都好好的。”,天下长宁,第十五章先割才能舍
叶无坷点头：“记住了。”,天下长宁,第十五章先割才能舍
大奎见叶无坷跪下来他也跪下来，二奎见大奎跪下来他也跪下来，别人磕一个头，他在那咣咣咣的磕。,天下长宁,第十五章先割才能舍
陆吾他们三个身穿戎装，朝着双山镇的乡亲们肃立行军礼。,天下长宁,第十五章先割才能舍
天已经亮了，苗新秀走几步就回头，乡亲们走到高处看着他，一直在挥手告别，又像是在招手想他回去。,天下长宁,第十五章先割才能舍
众人走了很远，心里依然都有些难过。,天下长宁,第十五章先割才能舍
虽然苗新秀和双山镇乡亲们的告别好像和他们并没有什么直接关系，可又好像他们每个人在这一刻都变成了苗新秀的化身，所以感同身受。,天下长宁,第十五章先割才能舍
似乎是想打破这种难受的气氛，陆吾先是笑了笑后说道：“苗大叔要是想去长安，等我们回长安的时候带你一起，长安城里好吃的好玩的，我们几个包了。”,天下长宁,第十五章先割才能舍
还不等苗新秀说话，二奎急着问：“长安城里好吃的多吗？”,天下长宁,第十五章先割才能舍
徐柯笑道：“当然多，天南地北的好吃的在长安都能吃到。”,天下长宁,第十五章先割才能舍
二奎拉了叶无坷一把：“妹夫，咱们去长安吧。”,天下长宁,第十五章先割才能舍
大奎道：“妹夫还有大事呢。”,天下长宁,第十五章先割才能舍
二奎问：“什么大事？”,天下长宁,第十五章先割才能舍
大奎道：“不知道。”,天下长宁,第十五章先割才能舍
叶无坷缓了一口气，也让自己从赵先生一家被杀的悲怆之中尽量抽离出来。,天下长宁,第十五章先割才能舍
他不想因为自己而让大家都不敢笑，他的悲伤是他的，可是开心，他希望是大家的。,天下长宁,第十五章先割才能舍
他说：“大事就是去长安，等到可以去的时候就去。”,天下长宁,第十五章先割才能舍
陆吾若有深意的看了叶无坷一眼后说道：“其实......你想什么时候去就可以什么时候去，郡主说过你随时能去。”,天下长宁,第十五章先割才能舍
叶无坷笑着说道：“等什么时候能把无事村都搬到长安去，那才好玩。”,天下长宁,第十五章先割才能舍
陆吾心说这个家伙，年纪轻轻怎么这么心累。,天下长宁,第十五章先割才能舍
二奎凑过来问：“那，长安城里有什么好玩的？”,天下长宁,第十五章先割才能舍
陆吾还没说话，徐柯笑道：“你不是说你命里能成三次婚吗，到了长安小淮河，有的是漂亮的外域姑娘，你想天天成婚都行，一天成好几回也行。”,天下长宁,第十五章先割才能舍
一说到这谢长逊也来劲了，眼神发亮，自言自语的吟诗一句：“二八佳人体如酥......”,天下长宁,第十五章先割才能舍
说完这句就停了，陆吾笑话道：“后边的怎么不说了？”,天下长宁,第十五章先割才能舍
这诗名为警世，是长安城里一位吕姓才子所做，全诗四句，是为：二八佳人体如酥，腰间仗剑斩凡夫。虽然不见人头落，暗里教君骨髓枯。,天下长宁,第十五章先割才能舍
大概是说若沉迷于青楼享受，早晚都会败坏了身子一命呜呼。,天下长宁,第十五章先割才能舍
被陆吾激了一句，谢长逊这般在长安城里放荡不羁爱自由的性子还能怂了？,天下长宁,第十五章先割才能舍
他咳嗽了一声后摇头晃脑且意志坚定的说道：“二八佳人体如酥，斩凡夫就斩凡夫，人头落就人头落，骨髓枯就骨髓枯！”,天下长宁,第十五章先割才能舍
徐柯挑了挑大拇指：“丈夫！”,天下长宁,第十五章先割才能舍
陆吾也挑了挑大拇指：“种猪！”,天下长宁,第十五章先割才能舍
二奎看向大奎问：“大锅，他们是在说戏词吗？一套一套的。”,天下长宁,第十五章先割才能舍
大奎摇着头理性分析道：“应该说的是配猪。”,天下长宁,第十五章先割才能舍
二奎道：“那有什么，咱村配猪哪次落下我了，哪次我没看过。”,天下长宁,第十五章先割才能舍
陆吾：“配猪？”,天下长宁,第十五章先割才能舍
徐柯：“粗俗。”,天下长宁,第十五章先割才能舍
谢长逊白了他俩一眼：“压个妹没完没了的......赶路赶路，说不定到了澄潭关就有体如酥。”,天下长宁,第十五章先割才能舍
苗新秀这种自认为是个粗糙汉子的家伙，在这群新时代的年轻人面前竟然觉得自己单纯的就跟......,天下长宁,第十五章先割才能舍
就跟叶无坷是的。,天下长宁,第十五章先割才能舍
叶无坷听的一愣一愣的，心想着这些词要不要记下来？他以前也学过不少意志坚决的诗词，每次读都觉得这些词句可真好。,天下长宁,第十五章先割才能舍
可今日总觉得谢长逊那几句斩凡夫就斩凡夫好像是坚决之中的坚决，死有何惧的那种坚决，但又不知为什么就觉得这坚决之中隐约还有几分猥琐。,天下长宁,第十五章先割才能舍
更让叶无坷有些羞愧的，是一说到二八佳人他就想到高清澄，然后他就在心里骂自己，败类啊败类，匹夫啊匹夫。,天下长宁,第十五章先割才能舍
苗新秀先要去县衙禀告剿匪之事暂时与他们告别，说好了之后到澄潭关汇合。,天下长宁,第十五章先割才能舍
他们分开之后又走了二十几里，就到了大宁东北最为紧要的边城之一......澄潭关。,天下长宁,第十五章先割才能舍
进城之后没多久他们就打听到，因为前几日的大雪过于放肆，城关外鹅毛河边上的村子里老屋被压垮了不少，澄潭关的武将军还有府丞王大人都不在，分别带着人在村子里抢修房屋救治百姓。,天下长宁,第十五章先割才能舍
几个人商量了一下，也不在城里等着了，干脆直接出城去，还能帮上些忙。,天下长宁,第十五章先割才能舍
。。。。。。,天下长宁,第十五章先割才能舍
【这一章是为本书的第一位盟主淡定從容加更，我继续使劲儿码字，陆续把盟主加更都补上。】,天下长宁,第十五章先割才能舍
【这一章是为本书的第一位盟主淡定從容加更，我继续使劲儿码字，陆续把盟主加更都补上。】,天下长宁,第十六章好秀气的牛......
大奎和二奎在出城之前买了两兜肉包子，两个人同时拿出来一个递给叶无坷：“妹夫，吃！”,天下长宁,第十六章好秀气的牛......
陆吾伸手：“我的呢？”,天下长宁,第十六章好秀气的牛......
大奎问道：“你娶我妹吗？”,天下长宁,第十六章好秀气的牛......
陆吾道：“我就只是想吃个包子，还得拿我身子换？”,天下长宁,第十六章好秀气的牛......
二奎：“那不给。”,天下长宁,第十六章好秀气的牛......
陆吾道：“小气，路上还说你们到了长安城吃喝玩乐我们几个都包了，现在要吃你个包子你都不给，那你们到长安也别找我。”,天下长宁,第十六章好秀气的牛......
二奎：“不找你，我找徐柯和谢长逊。”,天下长宁,第十六章好秀气的牛......
徐柯和谢长逊顿时笑起来，徐柯笑道：“看吧，谁是好人，人家二奎一眼就能看出来。”,天下长宁,第十六章好秀气的牛......
谢长逊笑道：“二奎慧眼如炬。”,天下长宁,第十六章好秀气的牛......
他俩同时伸手：“也正好饿了。”,天下长宁,第十六章好秀气的牛......
二奎摇头：“不给......除非你俩给我当妹夫。”,天下长宁,第十六章好秀气的牛......
谢长逊：“不吃也罢。”,天下长宁,第十六章好秀气的牛......
徐柯：“倒也不饿。”,天下长宁,第十六章好秀气的牛......
陆吾哈哈大笑。,天下长宁,第十六章好秀气的牛......
大奎把包子给大家分了分，一边走一边问：“将军那么大的官，还要去给老百姓修房子？”,天下长宁,第十六章好秀气的牛......
陆吾道：“再大的官也是老百姓的官，没有老百姓要官做什么？”,天下长宁,第十六章好秀气的牛......
他一边走一边吃还一边说话，觉得这平常无奇的包子竟是这般美味，而且，对于他们来说这种在大街上边走边吃的行为就不该发生，他们都是家教森严，平日家里约束极高。,天下长宁,第十六章好秀气的牛......
“我父亲说陛下曾经在朝堂上问文武百官，为什么要有官？有人说若无官约束，令不能行则无秩序，无秩序则天下乱，国家需要有官员所以有官。”,天下长宁,第十六章好秀气的牛......
虽然他知道大奎二奎听不懂，但他还是很仔细很认真的继续解释下去。,天下长宁,第十六章好秀气的牛......
“陛下却说，你们说国家需要有官所以有官没错，但在我看来，是百姓们需要有官所以才有官，百姓们需要什么样的官？是为他们办事解决问题带着他们过好日子的官。”,天下长宁,第十六章好秀气的牛......
“陛下说，百姓们对于官员的期望排在最前的是什么？是过好日子吗？不，过好日子一定是排在排忧解难之后。”,天下长宁,第十六章好秀气的牛......
“陛下说，只要你们做官的把为百姓排忧解难这一件事做好了，你们就已经是百姓们心中的好官，所以为民排忧，就是做官之人要做到的最基本的事。”,天下长宁,第十六章好秀气的牛......
大奎二奎虽然不能完全听懂，但大概意思懂了，俩人谁也没有如以往那样打断陆吾的话，都很认真的听着。,天下长宁,第十六章好秀气的牛......
叶无坷在听着这些话的时候，脑海里仿佛已经有了大宁皇帝陛下的模样。,天下长宁,第十六章好秀气的牛......
缓步走在那恢弘的大殿之内，语气平和但掷地有声。,天下长宁,第十六章好秀气的牛......
陆吾继续说道：“陛下说，你们这些做官的，包括我这个做皇帝的都要仔细想想，百姓们的要求高吗？他们朴实到连希望官员带着他们把日子过好都觉得是过分要求了！”,天下长宁,第十六章好秀气的牛......
他看向大奎二奎说道：“所以陛下说，如果大宁做官的人连最基本的为百姓排忧解难都做不到，那就先不要做官了，去做百姓体会一下百姓的难，体会到了再去找当官的看能不能排忧解难，不能的话，你们看看你们自己骂不骂娘！”,天下长宁,第十六章好秀气的牛......
大奎脸色发红的喊了一声：“好！”,天下长宁,第十六章好秀气的牛......
二奎也喊了一声：“干！皇帝真不孬！”,天下长宁,第十六章好秀气的牛......
陆吾道：“我记得我说过，陛下说什么不只是说说而已，大宁开业十三年的冬天长安城也有一场暴雪，下了几天几夜，也有民房被压垮。”,天下长宁,第十六章好秀气的牛......
“早朝的时候陛下问人都到齐了吗？到齐了就领上家伙给我一起去除雪修房，那天，才十一岁的太子殿下和八岁的二皇子，六岁的三皇子全都上街干活儿了。”,天下长宁,第十六章好秀气的牛......
“陛下说，百姓们若都能做到自扫门前雪，那百姓就已是好百姓，我对百姓们没有要求，百姓们能顾好自己我就高兴，若能再顾及别人，那我就是天大的高兴，如果到了人人都能顾及别人的时候，那可不只是盛世，那是自古以来都未曾有过的无双盛世！”,天下长宁,第十六章好秀气的牛......
“我给你们做官的提的要求多，就是因为得需要你们给百姓们打个样，告诉百姓们怎么做才会越来越好，况且我对你们要求多了，就能把无能的人筛选下去，把优秀的人提拔上来。”,天下长宁,第十六章好秀气的牛......
“至于你们几个皇子我要求更高，是因为我是皇帝你们是我儿子，他们做官的恪尽职守就够了，你们几个要把天下事都当成家里事，为家里做事，自然要出力更大，也理所当然。”,天下长宁,第十六章好秀气的牛......
一口气说完这么多，陆吾的脸色都有些微微发红。,天下长宁,第十六章好秀气的牛......
“陛下，是我等心中的高山。”,天下长宁,第十六章好秀气的牛......
陆吾说：“陛下在，我们就能看着高山出发，高山在哪儿，我们就往哪儿走。”,天下长宁,第十六章好秀气的牛......
大奎二奎还是不能都听懂，但他俩却都已经激动的呼吸急促起来，胸口起伏着，想说些什么却不知道说些什么。,天下长宁,第十六章好秀气的牛......
叶无坷的眼神里，都是光。,天下长宁,第十六章好秀气的牛......
“对了。”,天下长宁,第十六章好秀气的牛......
陆吾笑道：“那次除雪修房的时候陛下还说，除了我媳妇不必去谁都要去，我媳妇我心疼，我就偏心，可皇后娘娘抓起一把铁锹就出去了，皇后说，陛下心疼我，但我不只是他媳妇儿我还是皇后，我也得给天下女子打个样，难不成还要让天下女子都认为女人就没力气做不了事？”,天下长宁,第十六章好秀气的牛......
叶无坷深吸一口气，清冷的空气吸入胸腔却让体内的血液更为沸腾。,天下长宁,第十六章好秀气的牛......
徐柯在旁边说道：“就在我们来之前的大朝会上，陛下说，大宁要建成什么样的大宁？就得是大宁百姓让其他各国百姓嫉妒的咬牙切齿还得恭恭敬敬的大宁，凡天下人，以身为大宁人而骄傲自豪，以能成为大宁人而骄傲自豪，陛下说，我不希望大宁的百姓走出去都高高在上的往下看人，但我希望大宁的百姓走出去会被人抬头仰望。”,天下长宁,第十六章好秀气的牛......
他们在提到大宁皇帝陛下的时候，每个人眼神里的光都和叶无坷眼神里的光一模一样，那么真挚，那么炽烈。,天下长宁,第十六章好秀气的牛......
谢长逊道：“太子殿下十四岁就被送出长安历练，而且是隐姓埋名，陛下说，大宁各地的百姓都想来长安看看，是想看向上的繁荣，你们必须走出去看看，是要看向下的苦难，多去和更优秀的人接触，是为了让你们明白，你们是皇子，但皇子也会平庸......”,天下长宁,第十六章好秀气的牛......
“陛下对皇子们说，我生而优秀不代表你们生而优秀，要证明你们如我一样，那你们就得走出去证明，皇城很大也只是一口井，长安更大也只是一口更大的井，走出这两口井，才不是井底蛙。”,天下长宁,第十六章好秀气的牛......
谢长逊道：“我们这些人其实有些时候真的自负，觉得自己出身不错且学的多会的多，可是在雁塔书院见过太子一次后我们就醒悟过来，连太子那般优秀到让我们望尘莫及的人都那么谦逊，我们有什么值得自以为是的......”,天下长宁,第十六章好秀气的牛......
陆吾道：“是不是觉得听完这些话，长了一些见识？”,天下长宁,第十六章好秀气的牛......
叶无坷点头。,天下长宁,第十六章好秀气的牛......
徐柯道：“那再送你们一句话，一定要记住。”,天下长宁,第十六章好秀气的牛......
叶无坷立刻肃然道：“请说。”,天下长宁,第十六章好秀气的牛......
徐柯道：“要学会一心多用，再专注的时候也要保持警惕，尤其是若要做军人，更该如此。”,天下长宁,第十六章好秀气的牛......
谢长逊道：“刚才听的专注吗？”,天下长宁,第十六章好秀气的牛......
叶无坷点头：“专注。”,天下长宁,第十六章好秀气的牛......
陆吾道：“所以你并未注意到......包子被我们三个一边说一边吃完了。”,天下长宁,第十六章好秀气的牛......
说完后那三人哈哈大笑，加快脚步朝着城外走去。,天下长宁,第十六章好秀气的牛......
叶无坷看向大奎，大奎看了看自己手里空空的纸包，再看看二奎手里一样空空的纸包，三人对视一眼，也哈哈大笑着跟了上去。,天下长宁,第十六章好秀气的牛......
二奎一边走一边说道：“他们说的真好。”,天下长宁,第十六章好秀气的牛......
叶无坷回应道：“真的好才能说的好，若是假的好说的再好也能知道是假的，她说长安真的好，并没有骗我。”,天下长宁,第十六章好秀气的牛......
二奎道：“妹夫什么意思？”,天下长宁,第十六章好秀气的牛......
大奎给他后脑勺一下：“你真不懂？”,天下长宁,第十六章好秀气的牛......
二奎揉着后脑勺道：“前边懂，后边那句话听着像是他想女人了。”,天下长宁,第十六章好秀气的牛......
叶无坷脸色微红，脚步更快。,天下长宁,第十六章好秀气的牛......
大奎楞了一下后问二奎道：“我怎么没听出来妹夫想女人了？”,天下长宁,第十六章好秀气的牛......
二奎哼了一声：“你连女人都没碰过，你当然听不出来。”,天下长宁,第十六章好秀气的牛......
