参数1_文本,书名,章节名称
“希望能有用吧。”,星武纪元,第045章 后续的麻烦
若无高人庇护，这一劫恐怕会很艰难。,星武纪元,第045章 后续的麻烦
一边是大宗师强者，一边是尚未崛起的天才，他也不知道天道武馆的高人会怎么选。,星武纪元,第045章 后续的麻烦
世间天才无数，最终成为强者的，终究是很小的一部分。,星武纪元,第045章 后续的麻烦
想来……高人们也会权衡比例，避开汪剑鸣的锋芒吧。,星武纪元,第045章 后续的麻烦
秦恒的心里闷得慌。,星武纪元,第045章 后续的麻烦
“唉，意气用事一时爽，事后麻烦真头疼。”,星武纪元,第045章 后续的麻烦
“我要是被人杀了，爸妈怎么办，凌雪怎么办……”,星武纪元,第045章 后续的麻烦
他拿起手机，想和家人说说话。,星武纪元,第045章 后续的麻烦
可是转念一想，又怕他们担心难过。,星武纪元,第045章 后续的麻烦
想来想去，最终还是没打出去，只是编辑了一条信息，让他们好好照顾自己，设定在后天早上发出。,星武纪元,第045章 后续的麻烦
要是他没死，消息就撤消不发。,星武纪元,第045章 后续的麻烦
要是真死了……一切成空，也管不到那么多了。,星武纪元,第045章 后续的麻烦
过了一会儿，赵东星等人也都检验完毕，全体通过考核，回到了车上。,星武纪元,第045章 后续的麻烦
“黄哥，我有件事想拜托你一下。”,星武纪元,第045章 后续的麻烦
秦恒来到黄建成的旁边。,星武纪元,第045章 后续的麻烦
黄建成一脸高兴：“什么事情？这次我们可是得了你不小的帮助，只要你开口，我们一定帮！”,星武纪元,第045章 后续的麻烦
秦恒打开背包，将自己此行收获的血爪妖狼利爪和其他材料拿了出来。,星武纪元,第045章 后续的麻烦
而后说道：“这次回去，我可能会被大宗师汪剑鸣找上麻烦。如果我不幸死了，请帮我把这些东西还有我的手机一起卖掉，换成现金交给我的家人。”,星武纪元,第045章 后续的麻烦
而后说道：“这次回去，我可能会被大宗师汪剑鸣找上麻烦。如果我不幸死了，请帮我把这些东西还有我的手机一起卖掉，换成现金交给我的家人。”,星武纪元,第046章 督考官心态炸裂
这些东西虽说不是什么极其珍贵的宝贝，但是换个三五千块还是有的，加上手机的价值，就大几千了。,星武纪元,第046章 督考官心态炸裂
爸妈养他十多年，方凌雪也养了他三年，如果不能照顾他们后半生的话，那至少也要将自己现在所能给他们的一切都给他们。,星武纪元,第046章 督考官心态炸裂
否则就算是死，也不能心安。,星武纪元,第046章 督考官心态炸裂
至于家人的安危，他倒不是非常担心。,星武纪元,第046章 督考官心态炸裂
汪剑鸣堂堂大宗师，气度还是有的，就算要报仇也只会杀他一个，不至于公然违反《武者保护法及武者管理条例》大开杀戒。,星武纪元,第046章 督考官心态炸裂
“秦恒，这……你别这么说啊，事情应该没这么糟糕。”黄建成连忙安慰道。,星武纪元,第046章 督考官心态炸裂
秦恒的话语，就好像在交代后事，使得众人本来愉悦的心情，一下子就沉重了很多。,星武纪元,第046章 督考官心态炸裂
秦恒无奈道：“世事难料，不得不提前做好准备。”,星武纪元,第046章 督考官心态炸裂
赵东星有些愤愤不平：“这事本来就是汪鹏先挑事，他被吸血藤杀死完全是咎由自取！就算他背后有个大宗师，也不能不讲道理吧！”,星武纪元,第046章 督考官心态炸裂
靳文新幽幽说道：“人家是大宗师啊，他的话就是道理，就是王法，普通武者怎么反抗？”,星武纪元,第046章 督考官心态炸裂
秦恒叹了口气。,星武纪元,第046章 督考官心态炸裂
他想说的也是这个。,星武纪元,第046章 督考官心态炸裂
南夏基地市没有武神，大宗师就是最强者。,星武纪元,第046章 督考官心态炸裂
这样的存在，地位之高，甚至可以左右一个基地市的法令，连市长都要给面子。,星武纪元,第046章 督考官心态炸裂
如果汪剑鸣执意要杀他，恐怕谁也护不住。,星武纪元,第046章 督考官心态炸裂
车上氛围变得压抑，秦恒一直盯着手机，等待钟万山的回复。,星武纪元,第046章 督考官心态炸裂
但……手机安安静静，一直没有响起来电铃声。,星武纪元,第046章 督考官心态炸裂
天渐渐黑了，远处又出现了一些准武者的身影，陆陆续续赶回来上交收获。,星武纪元,第046章 督考官心态炸裂
也有求救信号弹在空中炸响，督考队的高手们嗖的一下冲出去进行救援。,星武纪元,第046章 督考官心态炸裂
秦恒待在车上，除了吃喝拉撒就是静坐修炼。,星武纪元,第046章 督考官心态炸裂
他强迫自己沉浸在修炼当中，没有闲工夫去胡思乱想。,星武纪元,第046章 督考官心态炸裂
但越是如此，心里就越是乱糟糟，到了第二天，连修炼都无法维持，呼吸都乱了，进不了“先天胎息”的状态。,星武纪元,第046章 督考官心态炸裂
此时，距离考核结束只剩下最后3个小时。,星武纪元,第046章 督考官心态炸裂
吃过午饭之后，督考队开始盘点人数。,星武纪元,第046章 督考官心态炸裂
“来的时候174个人，现在回来的只有113个，看来许多人都命丧荒野了。”,星武纪元,第046章 督考官心态炸裂
“再等3小时，还没回来的，一律视为阵亡。”,星武纪元,第046章 督考官心态炸裂
付云台的脸色有些难看。,星武纪元,第046章 督考官心态炸裂
一个督考官在他耳边说道：“长官，汪老的侄孙还没回来。”,星武纪元,第046章 督考官心态炸裂
“我知道！”付云台头疼的原因就是这个。,星武纪元,第046章 督考官心态炸裂
回来了113人，阵亡率和以前相比其实不算差了，整体通过率也挺不错。,星武纪元,第046章 督考官心态炸裂
可是偏偏没回来的人里头，有一个关系最硬、背景最大的！,星武纪元,第046章 督考官心态炸裂
要是这个人没回来，大宗师一怒，恐怕武者联盟都要震一震。,星武纪元,第046章 督考官心态炸裂
作为武者联盟的一位管事，付云台深知这件事情的严重性，所以脸色才会这么难看。,星武纪元,第046章 督考官心态炸裂
时间在流逝，督考团队的人都望着远方，希望看到战神武馆小队的出现。,星武纪元,第046章 督考官心态炸裂
可是他们想等的人始终没有回来。,星武纪元,第046章 督考官心态炸裂
终于，最后半小时。,星武纪元,第046章 督考官心态炸裂
远处又出现了几道身影，互相搀扶着，赶在最后时刻艰难的回到了督考车队。,星武纪元,第046章 督考官心态炸裂
这些人，正是战神武馆的五人小队！,星武纪元,第046章 督考官心态炸裂
“怎么只有你们几个？另外两个呢？”,星武纪元,第046章 督考官心态炸裂
付云台直接迎了上去，眉头大皱喝问道。,星武纪元,第046章 督考官心态炸裂
“长官，这……”,星武纪元,第046章 督考官心态炸裂
战神武馆小队的成员韩玉枫低着头不敢回答。,星武纪元,第046章 督考官心态炸裂
“说啊！汪鹏人呢？”付云台的声音拔高了几分。,星武纪元,第046章 督考官心态炸裂
韩玉枫小声道：“我们在考核途中遇到了……秦恒的小队，和他们发生了一些冲突。后来汪鹏少爷和钱飞龙师兄在追击秦恒的过程中，被吸血藤缠住……”,星武纪元,第046章 督考官心态炸裂
轰！,星武纪元,第046章 督考官心态炸裂
此话一出，付云台感觉脑子都炸了。,星武纪元,第046章 督考官心态炸裂
吸血藤！,星武纪元,第046章 督考官心态炸裂
汪鹏死了！,星武纪元,第046章 督考官心态炸裂
而且还和秦恒有关！,星武纪元,第046章 督考官心态炸裂
“我草！”,星武纪元,第046章 督考官心态炸裂
付云台不禁脱口而出一句国骂，险些失去理智。,星武纪元,第046章 督考官心态炸裂
“你再说一遍，发生了什么？给我说清楚！”他怒瞪着韩玉枫，大武师的气势完全散发开来，压迫得小队五人连站都站不稳，跌倒在地上。,星武纪元,第046章 督考官心态炸裂
“老付，老付！”,星武纪元,第046章 督考官心态炸裂
另一个督考官赶紧上前，将几个受伤的战神武馆学员扶起，沉声对付云台道：“别对小孩子撒气，事情严峻，先想办法怎么向汪老交代！”,星武纪元,第046章 督考官心态炸裂
付云台脸都气红了，做梦也没想到自己督考的时候会发生这种事情。,星武纪元,第046章 督考官心态炸裂
“把你们知道的全部说一遍！还有……秦恒，你给我过来！”付云台怒喝道。,星武纪元,第046章 督考官心态炸裂
听到动静，秦恒立即下车。,星武纪元,第046章 督考官心态炸裂
该来的总会来，比起面对大宗师，这里算是轻松的了。,星武纪元,第046章 督考官心态炸裂
他来到付云台面前。,星武纪元,第046章 督考官心态炸裂
此刻所有人都看着这边，好奇发生了什么事情让督考官如此生气。,星武纪元,第046章 督考官心态炸裂
付云台气归气，还没完全失去理智。,星武纪元,第046章 督考官心态炸裂
他道了声：“跟我过来。”带着韩玉枫和秦恒两人，走向远一些的地方。,星武纪元,第046章 督考官心态炸裂
“说。”付云台对韩玉枫道。,星武纪元,第046章 督考官心态炸裂
韩玉枫看了秦恒一眼，有些忌惮。,星武纪元,第046章 督考官心态炸裂
不过还是如实将自己知道的一切都说了出来，包括汪鹏是如何寻找秦恒，如何想杀秦恒的那些。,星武纪元,第046章 督考官心态炸裂
听完之后，付云台感觉头痛无比，对秦恒道：“你们怎么会闹成这样？”,星武纪元,第046章 督考官心态炸裂
秦恒道：“我与汪鹏恩怨由来已久，并非最近才发生。他小人得志想欺我，我自然不可能原地等死。他追我不成，被吸血藤所杀，这也能怪我？”,星武纪元,第046章 督考官心态炸裂
汪鹏死了，他很开心。,星武纪元,第046章 督考官心态炸裂
虽然不是亲手杀的，但他依然觉得这是一件好事。,星武纪元,第046章 督考官心态炸裂
只是后果……却很难甩掉。,星武纪元,第046章 督考官心态炸裂
“为什么不用信号枪求救！”付云台对着韩玉枫骂道。,星武纪元,第046章 督考官心态炸裂
韩玉枫小声道：“事发突然，根本来不及，我们知道的时候，人已经死了，就没……”,星武纪元,第046章 督考官心态炸裂
“你们真是一帮……”,星武纪元,第046章 督考官心态炸裂
付云台咬牙切齿。,星武纪元,第046章 督考官心态炸裂
缓了一口气，他问道：“尸体在什么地方？”,星武纪元,第046章 督考官心态炸裂
“我不知道。”韩玉枫摇头。,星武纪元,第046章 督考官心态炸裂
秦恒道：“我知道在哪，不过现在应该只剩一堆骨头了。”,星武纪元,第046章 督考官心态炸裂
“只剩骨头？连干尸都不是？”付云台更头疼了。,星武纪元,第046章 督考官心态炸裂
秦恒回道：“我们小队得知吸血藤的药用价值，放火烧了那片地方。”,星武纪元,第046章 督考官心态炸裂
付云台不禁大骂：“你他妈真是个天才！杀人还要毁尸，汪剑鸣要是不杀你，他都枉为大宗师！”,星武纪元,第046章 督考官心态炸裂
摊上这种大事，就算是再有修养的人也受不了。,星武纪元,第046章 督考官心态炸裂
好好的一个差使，居然变成大宗师唯一至亲惨死的案发现场，付云台感觉自己的职业生涯彻底完蛋了。虽然不至于被大宗师迁怒，但武者联盟为了和汪剑鸣的关系考虑，肯定要做出处理，将他开除，或者调离南夏基地市。,星武纪元,第046章 督考官心态炸裂
“带我去现场！马上！”,星武纪元,第046章 督考官心态炸裂
虽然后果已经几乎可以料到，但付云台还是不得不做完自己该做的事情。,星武纪元,第046章 督考官心态炸裂
大宗师至亲哪怕死在荒野，遗骸都必须得带回去！,星武纪元,第046章 督考官心态炸裂
大宗师至亲哪怕死在荒野，遗骸都必须得带回去！,星武纪元,第047章 大宗师拦路
秦恒没话说，当即领路，带着付云台前往之前火烧过的地方。,星武纪元,第047章 大宗师拦路
说是他带路，其实他只负责指引方向，全程都是付云台拎着他的胳膊在疾行。,星武纪元,第047章 大宗师拦路
大武师的速度太快了，简直跟贴地飞行似的，不一会儿就来到遍地灰烬的所在。,星武纪元,第047章 大宗师拦路
秦恒指了指汪鹏遗骸的位置：“就是那个。”,星武纪元,第047章 大宗师拦路
“我的天……都烧成灰了。”付云台快晕过去了。,星武纪元,第047章 大宗师拦路
那位置之前有吸血藤在，所以被秦恒等人丢了格外多的木柴在上面。,星武纪元,第047章 大宗师拦路
大火一烧，本就是干尸的两个尸体直接烧成了渣，与木炭混在一起，几乎看不出原来的样子。,星武纪元,第047章 大宗师拦路
“好歹带一捧回去，给汪老一个交代。”,星武纪元,第047章 大宗师拦路
付云台叹了口气，上前捧起地上不知道是骨灰还是木碳粉的东西，装进专门带来的空背包里。,星武纪元,第047章 大宗师拦路
秦恒在一旁看着，明明事态挺严重，但不知为何，看着那一堆灰烬有点想笑。,星武纪元,第047章 大宗师拦路
“长官，这事儿……您打算怎么处理？”他问道。,星武纪元,第047章 大宗师拦路
付云台没好气道：“我有什么资格说处理？我就一普通干事，马上打电话向上级汇报就是我唯一能做的。”,星武纪元,第047章 大宗师拦路
过了一会儿，他又说道：“本来还想告诉你，你的资质我反应给上级之后，上面挺重视，准备钦点你为本市年轻武者总代表，让你提前接触一些权势。现在看来，你能不能保住小命都是问题。”,星武纪元,第047章 大宗师拦路
秦恒无奈：“可能这就是命。”,星武纪元,第047章 大宗师拦路
付云台收了一背包的灰烬，气也差不多消了，剩下的只有惆怅。,星武纪元,第047章 大宗师拦路
他拍去手上的粉尘，对秦恒道：“年轻人，快点联系你能联系上的所有人脉吧，我必须立即禀报上级。等车队回去之后，汪剑鸣必然出现，很可能会当场对你出手。要是找不到足够强大的人来拦住他，就算你有再充足的理由证明自己是正当防卫，都没命解释。”,星武纪元,第047章 大宗师拦路
这是一句忠告。,星武纪元,第047章 大宗师拦路
秦恒心下感激：“多谢长官提醒。”,星武纪元,第047章 大宗师拦路
但是……他好像也没什么人可以联络了。,星武纪元,第047章 大宗师拦路
钟万山是他唯一认识的上流人世，昨天通话过后一直没有回应，恐怕希望渺茫。,星武纪元,第047章 大宗师拦路
“回去吧。”,星武纪元,第047章 大宗师拦路
付云台带上他，往回疾驰，不一会儿就回到了车队。,星武纪元,第047章 大宗师拦路
这时候荒野实战考核流程也已经完全结束。,星武纪元,第047章 大宗师拦路
付云台查看了一下考核统计文件，沉声宣布：“本月参考人数174人，通过89人，未通过19人，阵亡66人。”,星武纪元,第047章 大宗师拦路
通过的人值得恭喜，阵亡的人则十分可惜。,星武纪元,第047章 大宗师拦路
作为督考队的队长，付云台的心情是沉重的。,星武纪元,第047章 大宗师拦路
他没有多说什么，宣布完后就是一声令下：“所有人上车，返程！”,星武纪元,第047章 大宗师拦路
随后，108位还活着的准武者、新武者们陆续回到车上，启程朝着基地市的方向而去。,星武纪元,第047章 大宗师拦路
秦恒刚上车，队友们就立即围住了他，问道：“秦恒，怎么样，总督考跟你说什么了？”,星武纪元,第047章 大宗师拦路
秦恒摇摇头，在靠窗的位置坐下，没有回答，只是望着远处的山川轮廓静静出神。,星武纪元,第047章 大宗师拦路
车辆越过荒原，渐渐将武平山脉抛到后方。,星武纪元,第047章 大宗师拦路
车上许多人在低声议论他，秦恒听见了，却不想搭理。,星武纪元,第047章 大宗师拦路
黄建成等人轮流过来宽慰、开解他，他也都没怎么回应。,星武纪元,第047章 大宗师拦路
归程需要三小时，抵达基地市的时候应该是黄昏。,星武纪元,第047章 大宗师拦路
秦恒不知道自己是将得到武者联盟和政府联合颁发的武者身份证，还是被汪剑鸣当场击杀。,星武纪元,第047章 大宗师拦路
一路颠簸，车辆匀速前进。,星武纪元,第047章 大宗师拦路
秦恒脑海中回放着十多年来的记忆。,星武纪元,第047章 大宗师拦路
想小时候贫穷而又充实的日子，想爸妈对自己的呵护与宠爱，又想到爸妈受伤以后憔悴的模样。,星武纪元,第047章 大宗师拦路
自然，也回味起和方凌雪一起度过的小时光，恋爱期间的许多小浪漫……,星武纪元,第047章 大宗师拦路
想想，还挺舍不得的。,星武纪元,第047章 大宗师拦路
好像过了一个世纪，又好像只是一会儿。,星武纪元,第047章 大宗师拦路
边境墙的轮廓出现在前方。,星武纪元,第047章 大宗师拦路
天快黑了。,星武纪元,第047章 大宗师拦路
秦恒的心跳不由自主加快。,星武纪元,第047章 大宗师拦路
“钟老师还是没有来电话，看来……”,星武纪元,第047章 大宗师拦路
他看了看手机，没有未接来电，也没有未读信息。,星武纪元,第047章 大宗师拦路
钟万山好像消失了一样，去汇报消息之后，就没有半点动静。,星武纪元,第047章 大宗师拦路
“唉……”,星武纪元,第047章 大宗师拦路
秦恒幽幽一叹，想到以后爸妈可能会没人照顾，方凌雪被人欺负也没有人保护，心里难受极了。,星武纪元,第047章 大宗师拦路
这时，车队忽然开始减速。,星武纪元,第047章 大宗师拦路
司机师傅嘟囔一句：“坏了，大宗师真的来了。”,星武纪元,第047章 大宗师拦路
秦恒心头一颤。,星武纪元,第047章 大宗师拦路
顺着车窗往边境墙看去，只见在边境墙的上空……,星武纪元,第047章 大宗师拦路
是的，上空！,星武纪元,第047章 大宗师拦路
天上！,星武纪元,第047章 大宗师拦路
一个白发老者漂浮在离地上百米的高空，宛若天神一般，巍巍不动。,星武纪元,第047章 大宗师拦路
而他身上散发出去气势，却是那么耀眼，比天际的太阳都要夺目，让人不由得心生惊怖与敬畏。,星武纪元,第047章 大宗师拦路
“是汪剑鸣……愤怒状态的汪剑鸣！”,星武纪元,第047章 大宗师拦路
车队里的所有人心中同时闪过一道念头。,星武纪元,第047章 大宗师拦路
电视上看到的汪剑鸣，和蔼可亲，是南夏基地市的守护神之一，曾经猎杀无数强大的怪兽，多次救基地市于水火之中。,星武纪元,第047章 大宗师拦路
可现在的他，就如同一把出鞘的宝剑，散发着无尽锋芒，欲饮鲜血！,星武纪元,第047章 大宗师拦路
这位老英雄，在经历唯一至亲丧命的打击之后，已然出离了愤怒！,星武纪元,第047章 大宗师拦路
“停车，全员停车！”,星武纪元,第047章 大宗师拦路
前面传来付云台的声音。,星武纪元,第047章 大宗师拦路
此时车队距离边境墙的关口还有5公里。,星武纪元,第047章 大宗师拦路
付云台下车，手里捧着装有汪鹏骨灰的盒子，往前走出几步，遥遥对着边境墙上空喊道：“汪老，事发突然，我们联盟对此非常抱歉。但您身居高位，无数双眼睛看着您，当此众目睽睽之下，可否暂时冷静，回去之后再做处置？”,星武纪元,第047章 大宗师拦路
虽然相隔好几公里，但两头沟通起来完全没有任何问题。,星武纪元,第047章 大宗师拦路
汪剑鸣人在空中，说话干脆利落，听不出喜怒，只有五个字：“叫秦恒出来。”,星武纪元,第047章 大宗师拦路
三个小时之前，付云台已经将所知道的一切都禀报给了武者联盟。,星武纪元,第047章 大宗师拦路
武者联盟一个字都不敢省，又全部转告给了汪剑鸣。,星武纪元,第047章 大宗师拦路
此时此刻，汪剑鸣知晓一切，亲身来此，便是为了解决事情。,星武纪元,第047章 大宗师拦路
他甚至不远等到车队回到基地市内部，直接在边境墙外就拦了下来。,星武纪元,第047章 大宗师拦路
尽管他的语气没有暴怒，可付云台知道，只要秦恒下车，恐怕瞬间就会丧命。,星武纪元,第047章 大宗师拦路
5公里对于大宗师而言，也就眨眼功夫。,星武纪元,第047章 大宗师拦路
汪剑鸣甚至不需要亲自过来，只需隔空一指，气劲就能将秦恒撕碎。,星武纪元,第047章 大宗师拦路
这就是大宗师的可怕！,星武纪元,第047章 大宗师拦路
“汪老，这……”,星武纪元,第047章 大宗师拦路
付云台还想说话，却见汪剑鸣双目一凝。,星武纪元,第047章 大宗师拦路
那一双苍老的眼睛好似射出了两道利芒，隔空扎入付云台识海，瞬间震慑住，吓得后者冷汗直冒，再也说不出一个字。,星武纪元,第047章 大宗师拦路
“秦恒……”,星武纪元,第047章 大宗师拦路
车上，所有人的目光都落在秦恒身上。,星武纪元,第047章 大宗师拦路
有人担心，也有人幸灾乐祸。,星武纪元,第047章 大宗师拦路
秦恒叹了口气，缓缓起身：“看来是在劫难逃了。”,星武纪元,第047章 大宗师拦路
汪剑鸣已经亲自出面，看这架势，是不打算管什么法律法规，非要当场格杀他。,星武纪元,第047章 大宗师拦路
面对大宗师，躲在车上是没有意义的，搞不好还会连累其他人一起被杀。,星武纪元,第047章 大宗师拦路
秦恒把手机和背包都交给了黄建成，道了声：“记得答应我的事。”,星武纪元,第047章 大宗师拦路
秦恒把手机和背包都交给了黄建成，道了声：“记得答应我的事。”,星武纪元,第048章 最接近武神的人
而后坦荡荡的走向车门：“师傅，开门。”,星武纪元,第048章 最接近武神的人
司机看秦恒的眼神有些怪异，好像是敬佩，又好像是惋惜。,星武纪元,第048章 最接近武神的人
门开，秦恒缓步走下，朝着边境墙的方向迈了几步。,星武纪元,第048章 最接近武神的人
“汪老先生，您这排场，是要亲自审判我么？”秦恒开口道。,星武纪元,第048章 最接近武神的人
这一刻，他反倒冷静了下来。,星武纪元,第048章 最接近武神的人
反正都到这一步了，也没什么可害怕的，横竖不过一死，至少临死之前不能丢了尊严。,星武纪元,第048章 最接近武神的人
汪剑鸣隔空冷叱：“秦恒，你可知罪！”,星武纪元,第048章 最接近武神的人
秦恒哂道：“我有什么罪？”,星武纪元,第048章 最接近武神的人
“秦恒！”付云台连忙给他打眼色，示意他服个软，认个错求条活路。,星武纪元,第048章 最接近武神的人
“杀我侄孙，你说什么罪！”,星武纪元,第048章 最接近武神的人
汪剑鸣的声音宛若九天之雷，震得人耳膜生疼。,星武纪元,第048章 最接近武神的人
秦恒首当其冲，感觉很难受，体内气血翻涌，好像被架在火上烧。,星武纪元,第048章 最接近武神的人
但他咬牙撑住，冷然道：“你侄孙从三年前就开始处处针对我，挑衅辱骂不算，还偷我粮食，欺我女友！当时他与我身份相当，能力有限，奈何不了我。后来仰仗您老人家的关系，开始变本加厉，不仅造谣诋毁我，控制舆论传遍全市试图阻我前程，这次荒野实战遇到，更是伙同你战神武馆数人，想置我于死地！若非我还算有几分本事，此刻早已曝尸荒野！”,星武纪元,第048章 最接近武神的人
汪剑鸣怒道：“一派胡言！我侄孙行端坐正，从未有半点不法之举，岂容你污蔑！”,星武纪元,第048章 最接近武神的人
秦恒呵呵一笑：“装睡之人，如何叫醒？老人家自己选择性失明，我亦无话可说。”,星武纪元,第048章 最接近武神的人
“你！”,星武纪元,第048章 最接近武神的人
这一番话明显激怒汪剑鸣了。,星武纪元,第048章 最接近武神的人
他是真不知道自己的侄孙有什么样的劣迹。,星武纪元,第048章 最接近武神的人
之前寻亲，是手下替他去办的，刚找到的时候，对汪鹏那可是一万个夸赞，吹得好像当世最优秀的少年俊才一样。,星武纪元,第048章 最接近武神的人
汪剑鸣当时高兴的一挥手就是几百万赏金分发给下属，还带汪鹏四处结交基地市的高层，骄傲无比。,星武纪元,第048章 最接近武神的人
后来的日子，汪鹏在面前也是百般乖巧，从未干过一件坏事。,星武纪元,第048章 最接近武神的人
否则的话，武神广场考核的时候，也不会汪鹏随口一说，汪剑鸣就信了十成，当场放弃对秦恒这个天才的竞争。,星武纪元,第048章 最接近武神的人
但这一切，都是汪鹏演的。,星武纪元,第048章 最接近武神的人
汪鹏受人指点，知道汪剑鸣是个刚正不阿、铁面无私的老英雄，最痛恨的就是不干人事的社会蛀虫。,星武纪元,第048章 最接近武神的人
因此在认亲之前，就联合那位负责寻亲的下属，动用了诸多关系，将黑历史给洗得干干净净。,星武纪元,第048章 最接近武神的人
后面的几个月，也的确没有太多劣迹，即使偶尔欺男霸女、奸淫掳掠，也会有人替他擦屁股，不会传到汪剑鸣那里。,星武纪元,第048章 最接近武神的人
所以直到此刻，汪剑鸣都不知道自己好不容易找回来的唯一一个亲人，究竟是多么恶劣的一个畜生。,星武纪元,第048章 最接近武神的人
“我看你是不见棺材不落泪，既然如此，老夫这就送你上路！”,星武纪元,第048章 最接近武神的人
汪剑鸣认定了秦恒是个恶人，残忍杀害他善良的侄孙。此刻当着边境墙无数战士的面说到这里，他已经有了足够出手的理由。,星武纪元,第048章 最接近武神的人
只见老者抬起手，隔空一掌，就要灭杀秦恒。,星武纪元,第048章 最接近武神的人
然而这时，一道声音却从不远处的边境墙另一边传来。,星武纪元,第048章 最接近武神的人
“别急动手啊，让孩子说下去。”,星武纪元,第048章 最接近武神的人
这声音，懒洋洋的，好像刚睡醒一样。,星武纪元,第048章 最接近武神的人
但带起的动静却是不小。,星武纪元,第048章 最接近武神的人
汪剑鸣本来已经运转大宗师之力，隔空拍出了一掌，却被一缕白光后发先至，直接击散。,星武纪元,第048章 最接近武神的人
汪剑鸣白眉一皱：“王道一，你要拦我？”,星武纪元,第048章 最接近武神的人
一道身影浮现在数百米外的高空中。,星武纪元,第048章 最接近武神的人
来者身穿一袭道士衣袍，长眉垂至两颊，鹤发童颜，手持拂尘，用慵懒的声音回道：“我天道武馆的学员，即使要叛死刑，也得经过我这个馆主的同意。再说了，事情还没分辨清楚，你这么急着杀人，不符合你秉公直断的性格啊。”,星武纪元,第048章 最接近武神的人
这位老道长，便是天道武馆南夏基地市的正馆主——王道一！,星武纪元,第048章 最接近武神的人
秦恒在电视上看过此人，如今隔空望见，顿时狂喜！,星武纪元,第048章 最接近武神的人
“有救了，这回有救了！”,星武纪元,第048章 最接近武神的人
他本以作好赴死的准备，虽然心里挺憋屈，但也没得办法。,星武纪元,第048章 最接近武神的人
可是王道一来了！,星武纪元,第048章 最接近武神的人
天道武馆南夏馆主亲自出面来给他撑腰了！,星武纪元,第048章 最接近武神的人
这位老道士可是南夏基地市最强者！号称最接近武神的人！,星武纪元,第048章 最接近武神的人
有他在，哪怕对面也是一位大宗师，秦恒依然可以确信，自己死不了！,星武纪元,第048章 最接近武神的人
绝对死不了！,星武纪元,第048章 最接近武神的人
没有人能够在最接近武神的王馆主面前杀人，除非对方是真正的武神！,星武纪元,第048章 最接近武神的人
“钟老师真是有能耐啊，居然连王馆主都请出来了，据说这位老神仙已经十几年未曾在大众面前露面，许多人甚至以为他老人家已经仙逝了……”,星武纪元,第048章 最接近武神的人
秦恒的心情复杂，既喜悦又激动，同时还有些疑惑。,星武纪元,第048章 最接近武神的人
凭他的影响力，按理说不应该惊动王道一才对，怎么会……,星武纪元,第048章 最接近武神的人
空中，两位大宗师在对峙。,星武纪元,第048章 最接近武神的人
汪剑鸣冷哼：“还有什么可分辨的！杀人偿命，天经地义！”,星武纪元,第048章 最接近武神的人
王道一压压手：“欸，那可不一定。法律规定，正当防卫杀人是不犯法的。秦恒杀你侄孙，我知道你很生气，但个中细节咱们不能忽略啊，万一你侄孙是个畜生、是个人渣呢？万一是他主动挑事，秦恒迫不得已才反击的呢？”,星武纪元,第048章 最接近武神的人
“你住口！”,星武纪元,第048章 最接近武神的人
汪剑鸣对自己侄孙是很有信心的，不相信汪鹏会是那种人，听到这话气得不行，差点当场打起来。,星武纪元,第048章 最接近武神的人
王道一抚须而笑：“好好好，我不说得这么直白就是，当着边防将士的面给你留点面子。”,星武纪元,第048章 最接近武神的人
接着对秦恒说道：“小孩，你来说，把事情的具体经过如实交代一遍。大宗师面前，不得撒谎，否则贫道也护不住你。”,星武纪元,第048章 最接近武神的人
“是，王馆主！”,星武纪元,第048章 最接近武神的人
秦恒知道机会来了，当即开始自证清白，把这次荒野考核前后发生的事情从头到尾，全都说了一遍。,星武纪元,第048章 最接近武神的人
汪剑鸣听完，不肯相信。,星武纪元,第048章 最接近武神的人
王道一便说道：“你战神武馆不是还有人也经历了此事吗，叫那些小子出来说话！”,星武纪元,第048章 最接近武神的人
于是，韩玉枫就被叫下了车……把秦恒刚刚说过的话，又复述了一遍。,星武纪元,第048章 最接近武神的人
韩玉枫看到汪剑鸣，两条腿都在哆嗦，很想撒谎，说一些有利于汪鹏形象的话。,星武纪元,第048章 最接近武神的人
可是旁边还有个王道一啊！,星武纪元,第048章 最接近武神的人
武神之下第一人就站在那里，虽然看起来风轻云淡一副老好人模样，实际上气势之前，比汪剑鸣有过之而无不及。,星武纪元,第048章 最接近武神的人
韩玉枫不敢说假话，全部如实交代，与秦恒所言几乎一字不差。,星武纪元,第048章 最接近武神的人
汪剑鸣一听，怒道：“不可能，绝不可能！我侄孙一向与人为善，又岂会主动挑衅！”,星武纪元,第048章 最接近武神的人
王道一唏嘘一声：“唉，老汪啊，枉你一世英雄，不想却连这点虚妄都看不破。你侄孙那能叫与人为善吗？你一直都被自己人蒙在鼓里，根本不知道那小子是怎样的畜生。”,星武纪元,第048章 最接近武神的人
“王道一你给我闭嘴！”汪剑鸣几乎要暴走了。,星武纪元,第048章 最接近武神的人
王道一：“你不信是吧？行，那贫道给你看几段视频。”,星武纪元,第048章 最接近武神的人
说着伸手到道袍袖子里头，掏出了一个平板电脑。,星武纪元,第048章 最接近武神的人
然后轻戳两下，调出文件，飘飘然飞向汪剑鸣。,星武纪元,第048章 最接近武神的人
